doc_id,section_id,corpus_type,year,y1_ebi,y2_sa,y3_civil,y4_nv,y5_corpus_type,y6_period,y10_rep,y7_surprisal,y8_mafapo,y9_cidh,y11_conv_rest,text_length_chars,n_sa_instances,n_nv_instances,n_rep_instances,n_nv_questioned,processing_time_s,has_warning
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,CONTRIBUCION_VERDAD_08,B,2025.0,0.0,1.0,0.9891,0.0476,2,1.0,0.1786,,,,,8000,32,1,3,0,0.981,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,CONTRIBUCION_VERDAD_09,B,2025.0,0.0,0.6043,0.9896,0.0,2,1.0,0.0,,,,,2518,6,0,0,0,0.362,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,HECHOS_Y_CONDUCTAS_00,B,2025.0,0.0,1.0,0.9831,0.0758,2,1.0,0.142,,,,,7998,30,2,3,0,0.975,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,HECHOS_Y_CONDUCTAS_01,B,2025.0,0.0,1.0,0.9826,0.0463,2,1.0,0.1562,,,,,8000,37,1,3,0,0.983,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,HECHOS_Y_CONDUCTAS_02,B,2025.0,0.0,1.0,0.9724,0.7246,2,1.0,0.0815,,,,,5391,33,10,1,0,0.668,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,SANCION_PROPIA_00,B,2025.0,0.0,0.882,0.9784,0.0,2,1.0,0.1974,,,,,7998,34,0,10,0,0.593,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,SANCION_PROPIA_01,B,2025.0,0.0,0.4579,0.9804,0.4762,2,1.0,0.0,,,,,8000,24,18,0,0,1.17,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,SANCION_PROPIA_02,B,2025.0,0.0,1.0,0.983,0.0324,2,1.0,0.1042,,,,,7999,60,1,2,0,1.016,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,SANCION_PROPIA_03,B,2025.0,0.0,1.0,0.9823,0.1724,2,1.0,0.3448,,,,,8000,55,3,5,0,1.09,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,SANCION_PROPIA_04,B,2025.0,0.0,1.0,0.9802,0.1667,2,1.0,0.2778,,,,,8000,48,3,4,0,1.042,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,SANCION_PROPIA_05,B,2025.0,0.0,1.0,0.9856,0.0,2,1.0,0.0694,,,,,7999,46,0,1,0,1.034,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,SANCION_PROPIA_06,B,2025.0,0.0,1.0,0.9822,0.1379,2,1.0,0.3233,,,,,8000,48,3,5,0,1.072,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,SANCION_PROPIA_07,B,2025.0,0.0,1.0,0.9739,0.0,2,1.0,0.0694,,,,,8000,56,0,1,0,1.097,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,SANCION_PROPIA_08,B,2025.0,0.0,0.6685,0.985,0.0424,2,1.0,0.1023,,,,,8000,27,2,3,0,0.964,False
eeaf9a1e86d03dc8cd418c43aac6be3942a0b1ba63e1d5b3afb42edbca9f1427,SANCION_PROPIA_09,B,2025.0,0.0,1.0,0.9847,0.0885,2,1.0,0.0,,,,,8000,56,2,0,0,0.929,False
