doc_id,section_id,corpus_type,year,y1_ebi,y2_sa,y3_civil,y4_nv,y5_corpus_type,y6_period,y10_rep,y7_surprisal,y8_mafapo,y9_cidh,y11_conv_rest,text_length_chars,n_sa_instances,n_nv_instances,n_rep_instances,n_nv_questioned,processing_time_s,has_warning
0ed77f2cfbb0dd802977892ac2f74ced8f0997e901f65ff326b1a24383a8014d,HECHOS,A-CSJ,2014.0,0.0,1.0,0.9819,1.0,1,0.6897,0.0,,,,,1336,6,4,0,0,0.422,False
0ed77f2cfbb0dd802977892ac2f74ced8f0997e901f65ff326b1a24383a8014d,CONSIDERACIONES,A-CSJ,2014.0,0.0,1.0,0.9919,0.3274,1,0.6897,0.0,,,,,8000,54,7,0,0,2.21,False
0ed77f2cfbb0dd802977892ac2f74ced8f0997e901f65ff326b1a24383a8014d,DECISIÓN,A-CSJ,2014.0,0.0,0.8667,0.9947,0.0,1,0.6897,0.0,,,,,763,4,0,0,0,0.357,False
1017bb4b8803a7bc19c985b819db04d31c7ceb9ea89dcb490bf22e55e7b21310,HECHOS,A-CSJ,2012.0,0.0,1.0,0.9755,0.5938,1,0.6207,0.0,,,,,844,5,3,0,2,0.348,False
1017bb4b8803a7bc19c985b819db04d31c7ceb9ea89dcb490bf22e55e7b21310,CONSIDERACIONES,A-CSJ,2012.0,0.0,1.0,0.9907,0.553,1,0.6207,0.0,,,,,6760,73,10,0,0,1.55,False
1017bb4b8803a7bc19c985b819db04d31c7ceb9ea89dcb490bf22e55e7b21310,DECISIÓN,A-CSJ,2012.0,0.0,0.5571,0.9891,0.0,1,0.6207,0.0,,,,,741,3,0,0,0,0.278,False
101c3e12caf10998684a857b9e1944c517a646fd3a95eb52668ed22b6afb4847,CONSIDERACIONES,A-CE,2009.0,0.0,1.0,0.9857,0.3524,0,0.5172,0.0,,,,,8000,49,8,0,0,3.044,False
101c3e12caf10998684a857b9e1944c517a646fd3a95eb52668ed22b6afb4847,DECISIÓN,A-CE,2009.0,0.0,0.832,1.0,0.0,0,0.5172,0.0,,,,,638,3,0,0,0,0.533,False
106207e34d1fde6cc55bdea86edabf25cf31ebd5a39d5abd7a682be041c84ca6,DECISIÓN,A-CE,2006.0,0.0,1.0,0.982,0.0,0,0.4138,0.4896,,,,,4240,18,0,3,0,2.121,False
11c114614955769118b19cb9b78875fec45fc67acf2a040cd0127ef278738517,CONSIDERACIONES,A-CE,2016.0,0.0,1.0,0.9908,0.3651,0,0.7586,0.0,,,,,8000,65,5,0,0,3.148,False
11c114614955769118b19cb9b78875fec45fc67acf2a040cd0127ef278738517,DECISIÓN,A-CE,2016.0,0.0,1.0,0.9919,0.0,0,0.7586,0.0,,,,,402,3,0,0,0,0.408,False
11c114614955769118b19cb9b78875fec45fc67acf2a040cd0127ef278738517,DECISIÓN,A-CE,2016.0,0.0,0.3714,0.9861,0.0,0,0.7586,0.0,,,,,685,2,0,0,0,0.505,False
128907d4b8ab2daa38d9d84c3a8d7c94aa85787d1938526d9d7d1e50e7ef7e14,HECHOS,A-CE,2004.0,0.0,1.0,0.9856,0.1008,0,0.3448,0.0,,,,,5588,39,2,0,0,2.321,False
128907d4b8ab2daa38d9d84c3a8d7c94aa85787d1938526d9d7d1e50e7ef7e14,CONSIDERACIONES,A-CE,2004.0,0.0,1.0,0.9878,0.2564,0,0.3448,0.0,,,,,8000,79,2,0,0,2.791,False
128907d4b8ab2daa38d9d84c3a8d7c94aa85787d1938526d9d7d1e50e7ef7e14,DECISIÓN,A-CE,2004.0,0.0,0.78,0.9933,0.0,0,0.3448,0.0,,,,,456,3,0,0,0,0.347,False
12c68e398fa497e0ea30779cdba94307138aedeb24e33f6014c4d899fbccb577,CONSIDERACIONES,A-CE,,0.0,1.0,0.9725,0.8317,0,0.5,0.1905,,,,,8000,48,13,2,1,2.629,False
12c68e398fa497e0ea30779cdba94307138aedeb24e33f6014c4d899fbccb577,DECISIÓN,A-CE,,0.0,0.65,0.9962,0.0,0,0.5,0.2475,,,,,1917,5,0,1,0,0.786,False
1416ae13e1f448ff1c4a051b27136a9f9ba34ec7174f346d299d3cb978e3b460,DECISIÓN,A-CE,2003.0,0.0,0.65,0.9911,0.0,0,0.3103,0.3536,,,,,1524,3,0,1,0,0.743,False
143256801feffea8eacf63001c92274b9ee28a8c10aef1662e7c78759e087fcb,CONSIDERACIONES,A-CSJ,2014.0,0.0,1.0,0.9947,0.5294,1,0.6897,0.2647,,,,,7102,52,6,2,0,2.516,False
143256801feffea8eacf63001c92274b9ee28a8c10aef1662e7c78759e087fcb,DECISIÓN,A-CSJ,2014.0,0.0,1.0,0.9919,0.0,1,0.6897,0.0,,,,,524,3,0,0,0,0.598,False
154480cd4a5177fbc95ccb84329bb279147770f8e9ba039528ea8c761a2c24a2,HECHOS,A-CE,2017.0,0.0,1.0,0.9846,0.3951,0,0.7931,0.75,,,,,8000,56,7,9,0,2.753,False
154480cd4a5177fbc95ccb84329bb279147770f8e9ba039528ea8c761a2c24a2,CONSIDERACIONES,A-CE,2017.0,0.0,1.0,0.9943,0.4946,0,0.7931,0.2177,,,,,8000,70,11,3,0,2.687,False
154480cd4a5177fbc95ccb84329bb279147770f8e9ba039528ea8c761a2c24a2,DECISIÓN,A-CE,2017.0,0.0,0.65,0.9945,0.0,0,0.7931,0.0,,,,,476,2,0,0,0,0.381,False
15a84895577a3f984716399508c5f7a8380a5a0f3eafcefd1eb69cebc13b53b5,CONSIDERACIONES,A-CE,2009.0,0.0,1.0,0.9811,0.1333,0,0.5172,0.1492,,,,,8000,60,3,2,0,2.786,False
15a84895577a3f984716399508c5f7a8380a5a0f3eafcefd1eb69cebc13b53b5,CONSIDERACIONES,A-CE,2009.0,0.0,1.0,0.9784,1.0,0,0.5172,0.5259,,,,,8000,48,25,7,0,3.116,False
15a84895577a3f984716399508c5f7a8380a5a0f3eafcefd1eb69cebc13b53b5,DECISIÓN,A-CE,2009.0,0.0,1.0,0.9943,0.202,0,0.5172,0.5227,,,,,8000,50,4,9,0,2.546,False
1969b99d5165452c36d6547d63b53c088dfb4ac534cec78d3854d494f6ec287c,HECHOS,A-CSJ,2014.0,0.0,1.0,0.9898,0.5,1,0.6897,0.0,,,,,8000,43,6,0,0,2.769,False
1969b99d5165452c36d6547d63b53c088dfb4ac534cec78d3854d494f6ec287c,DECISIÓN,A-CSJ,2014.0,0.0,1.0,0.9965,0.0,1,0.6897,0.0,,,,,484,4,0,0,0,0.554,False
1969b99d5165452c36d6547d63b53c088dfb4ac534cec78d3854d494f6ec287c,DECISIÓN,A-CSJ,2014.0,0.0,0.78,0.9932,0.0,1,0.6897,0.0,,,,,468,3,0,0,0,0.464,False
