AU1,AU4,AU6,AU12,AU15,AU17,audio,speaker,start,end,duracion
0.09012436121702194,0.06777906138449907,7.655838274445159e-08,0.0024629526305943727,0.00032173220824915916,0.010849932208657265,casanare,UNICO,468.333,468.708,3.0
0.21245141327381134,0.06768665090203285,1.736710046884582e-07,0.012507154373452067,0.004160759155638516,0.001376479398459196,casanare,UNICO,468.667,469.042,3.0
0.03076021932065487,0.214804008603096,1.5485447590890544e-07,0.01345854252576828,0.003015256719663739,0.003312745364382863,casanare,UNICO,469.0,469.375,3.0
0.05094894766807556,0.04036536626517773,9.001342604619822e-08,0.011571808718144894,0.002555808168835938,0.0023887658026069403,casanare,UNICO,469.333,469.708,3.0
0.21164150536060333,0.08149236813187599,4.59683917597431e-07,0.012142861727625132,0.007094184635207057,0.0029448773711919785,casanare,SPEAKER_03,469.667,470.042,3.0
0.0371566005051136,0.05968234734609723,1.1126178733888992e-07,0.03638402000069618,0.0030847328016534448,0.002017512684687972,casanare,SPEAKER_03,470.0,470.375,3.0
0.001738624181598425,0.08382516819983721,3.8285381975811106e-08,0.004183122189715505,0.0001125045855587814,0.010294800624251366,casanare,SPEAKER_03,470.333,470.708,3.0
0.0025168927386403084,0.2171463817358017,3.510984569743414e-08,0.004435473587363958,2.4887764084269293e-05,0.014115072786808014,casanare,SPEAKER_03,470.667,471.042,3.0
0.0006306751747615635,0.21535982936620712,3.5871759784811275e-08,0.0018347143195569515,3.5824007227347465e-06,0.07488015294075012,casanare,SPEAKER_03,471.333,471.708,3.0
0.002524961018934846,0.13271275907754898,3.090578903908181e-08,0.0013717201654799283,1.163850492957863e-05,0.06883439421653748,casanare,SPEAKER_03,471.667,472.042,3.0
0.003282413585111499,0.0973981786519289,4.760092053857079e-08,0.0013353629037737846,5.410761878010817e-05,0.021208729594945908,casanare,SPEAKER_03,472.0,472.375,3.0
0.017649183049798012,0.07271058391779661,7.382504030317705e-08,0.0004607109585776925,1.4188018212735187e-05,0.06437843292951584,casanare,UNICO,472.333,472.708,3.0
0.0017057558288797736,0.0677933357656002,5.360463894987788e-08,0.0008209398947656155,5.012966357753612e-05,0.027237271890044212,casanare,UNICO,472.667,473.042,3.0
0.0010585159761831164,0.20913945883512497,2.6364907590448183e-08,0.0014933878555893898,7.851827831473202e-06,0.1359195113182068,casanare,UNICO,473.0,473.375,3.0
0.0006940726889297366,0.1454930119216442,3.995287123359503e-08,0.0007182887056842446,9.549051128487918e-06,0.049354761838912964,casanare,UNICO,473.333,473.708,3.0
0.0007151846657507122,0.3142281770706177,2.6234621586240792e-08,0.005120204761624336,4.3396590854172246e-06,0.035924214869737625,casanare,UNICO,473.667,474.042,3.0
0.0015638347249478102,0.11707835830748081,8.613226754050629e-08,0.0009130240068770945,0.00014270584506448358,0.00933989230543375,casanare,SPEAKER_03,474.333,474.708,3.0
