AU1,AU4,AU6,AU12,AU15,AU17,audio,speaker,start,end,duracion
0.0339028256810427,0.09881139845730594,0.4697875099686476,0.022818576509037642,0.007658475627644852,0.16772439885580054,huila,SPEAKER_06,26078.48,26087.71,9.23
0.0024981457543868475,0.31486779785361785,0.32775489022505694,0.06184548406262746,0.0012575473737781756,0.37029955960039435,huila,SPEAKER_06,26089.5,26091.45,1.96
0.0034679065561355198,0.28232259701850804,0.1655261105056419,0.2070285181060087,0.00925209428871397,0.7379079149212948,huila,SPEAKER_06,26093.06,26094.47,1.42
0.0014058739842665899,0.3192726949022876,0.3240593518647883,0.05309924672150777,0.0010635187126316243,0.4710852543099059,huila,SPEAKER_06,26095.33,26096.52,1.18
0.04915510450719275,0.07069947033364704,0.23542964501657349,0.1156595767396789,0.008049168365001948,0.36058530149360496,huila,SPEAKER_06,26097.68,26099.99,2.31
0.02149115011773326,0.03674879805608229,0.2851300835609436,0.8148983337662437,0.0020705191312696447,0.08391361728762135,huila,SPEAKER_06,26100.6,26101.68,1.08
0.001479043722976984,0.1547579705372624,0.45536695780425235,0.025709761617084343,0.00015844123084405865,0.005711431676607536,huila,SPEAKER_06,26105.66,26108.56,2.9
0.0006320534703901789,0.2520364818342945,0.32198698426547806,0.0001794077441509376,0.007937992032614267,0.06923088941951855,huila,SPEAKER_06,26110.98,26116.63,5.65
0.0005403047812601122,0.22641136182042268,0.16873017727182463,0.0007326114495159485,0.03333825804293156,0.15010550045050108,huila,SPEAKER_06,26117.46,26119.21,1.76
,,,,,,huila,SPEAKER_06,26119.84,26120.24,0.4
0.0011236123069753184,0.2567899815999625,0.4375983947201779,0.003004341614079047,0.0004743632354100619,0.3839223404463969,huila,SPEAKER_06,26125.76,26129.51,3.75
0.0030250676549196747,0.06659664360157559,0.5989622322193692,0.0009915495023081991,0.0011065257670687448,0.525321767110838,huila,SPEAKER_06,26132.44,26135.43,2.99
0.001021705508551181,0.1163041141849977,0.6117149657673306,0.0008897476923771643,0.003202016787663861,0.4267290068997277,huila,SPEAKER_06,26139.29,26140.19,0.89
0.0007029967867614081,0.12558837913508927,0.5562989275370326,0.0007531644482480173,0.0006133976860707792,0.19746435495714346,huila,SPEAKER_06,26141.32,26142.74,1.42
0.002092126987311834,0.060385899928708874,0.5194839872419834,0.0008343417010792109,0.000982367173340511,0.45513481584688026,huila,SPEAKER_06,26145.12,26145.94,0.83
