F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,start_s,end_s
28.70173454284668,0.18670430779457092,24.626449584960938,25.66216468811035,33.22278594970703,8.596336364746094,143.3807373046875,111.1484603881836,117.7845230102539,152.04237365722656,0.11823641508817673,3.242316961288452,0.0010339657310396433,0.0010339657310396433,0.008367057889699936,0.007333092391490936,11.745471000671387,8.885509490966797,14.458944320678711,9.168693542480469,0.04796827211976051,4.149955749511719,2.143826723098755,3.3575844764709473,1.585692048072815,3.9793412685394287,2.683411121368408,2.0958356857299805,2.958625078201294,1.887810230255127,0.03193869814276695,1.2800171375274658,1.4435185194015503,0.6517812609672546,2.6479952335357666,0.6810877919197083,4.589056968688965,1.6062986850738525,16.65175437927246,0.5426710247993469,917.9645385742188,0.29956313967704773,1142.165771484375,0.4196324646472931,-190.6288604736328,-0.22526244819164276,1979.8436279296875,0.1469746083021164,977.28076171875,0.2526106834411621,-189.34788513183594,-0.24138277769088745,2930.80859375,0.11109713464975357,1167.7203369140625,0.451377809047699,-189.78146362304688,-0.2319304347038269,-4.959399700164795,-0.8863785266876221,11.131854057312012,0.4890735447406769,0.0478779673576355,0.5284731984138489,-0.0064644599333405495,-2.0707857608795166,0.6973077654838562,0.6516497731208801,23.33622932434082,0.46093428134918213,-6.840136528015137,-1.693994164466858,11.483572959899902,1.1855229139328003,9.744356155395508,1.2458871603012085,-6.049341678619385,15.018672943115234,0.07862512022256851,0.05924668163061142,0.01975148357450962,0.40040040016174316,0.2012072503566742,0.2849999964237213,0.06499999761581421,3.1066665649414062,3.6359803676605225,-30.150663375854492,0,10
25.245176315307617,0.13861536979675293,22.24365997314453,25.07642936706543,26.971240997314453,4.727581024169922,31.860187530517578,22.06995391845703,72.04560089111328,99.98519134521484,0.9925659894943237,0.8470689654350281,0.18607211112976074,0.8393613696098328,1.7173850536346436,1.5313129425048828,20.541118621826172,10.755193710327148,16.329936981201172,12.70013427734375,0.44673779606819153,1.04490065574646,17.864212036132812,0.8950147032737732,-8.752575874328613,-1.4492785930633545,7.536437511444092,2.0240185260772705,3.213271141052246,4.249788761138916,0.02194209024310112,2.6796460151672363,1.2867463827133179,0.9248809218406677,3.6761929988861084,0.6896448731422424,2.6711909770965576,2.4035253524780273,15.024163246154785,0.6029531359672546,719.3798828125,0.44363725185394287,1250.1390380859375,0.2222389429807663,-110.45848083496094,-0.882313072681427,1734.859375,0.17015697062015533,963.7434692382812,0.29927724599838257,-107.38990020751953,-0.8901616334915161,2746.122314453125,0.12463009357452393,947.3710327148438,0.27679792046546936,-108.83594512939453,-0.8655932545661926,-6.774092197418213,-0.719673752784729,14.310748100280762,0.428975909948349,0.05863092467188835,0.3143649101257324,-0.013935859315097332,-0.976061224937439,0.6676208972930908,0.694572925567627,27.34562110900879,0.306491494178772,-11.738273620605469,-1.1032739877700806,12.771324157714844,1.4372369050979614,1.5883146524429321,11.099090576171875,0.36441367864608765,8.938386917114258,0.04923227056860924,0.005623572040349245,0.2533946633338928,3.8038039207458496,2.5227043628692627,0.17520000040531158,0.1137055829167366,0.2083333283662796,0.2555168867111206,-18.278095245361328,10,20
26.216068267822266,0.13420650362968445,23.878482818603516,25.861778259277344,27.823116302490234,3.9446334838867188,78.75043487548828,77.6712875366211,55.14067077636719,59.00775146484375,0.7785009145736694,0.8233286738395691,0.19794362783432007,0.5797686576843262,1.3820632696151733,1.184119701385498,15.620039939880371,9.71800708770752,11.626559257507324,7.139173984527588,0.2988973557949066,1.033572793006897,15.222756385803223,1.0572220087051392,-5.239978313446045,-2.5552706718444824,9.32631778717041,1.6327372789382935,0.16822059452533722,84.51142120361328,0.0311004389077425,2.947127342224121,1.5180100202560425,0.7783671617507935,3.685338258743286,0.7380536198616028,2.6077003479003906,2.6561899185180664,15.812889099121094,0.5466282367706299,767.8278198242188,0.38235658407211304,1270.528564453125,0.2767586410045624,-106.95073699951172,-0.901134729385376,1806.2657470703125,0.1669127196073532,947.7388305664062,0.2899854779243469,-104.77122497558594,-0.900992214679718,2833.55908203125,0.12421955168247223,1043.615966796875,0.33954599499702454,-106.0974349975586,-0.8764910697937012,-6.331398963928223,-0.7012730240821838,15.272407531738281,0.4168779253959656,0.061761241406202316,0.33486270904541016,-0.010873964987695217,-1.1275959014892578,0.473730206489563,0.6557368040084839,23.96661376953125,0.40078309178352356,-8.243000030517578,-1.6725937128067017,13.65146541595459,1.1926766633987427,-4.212125778198242,-3.74200439453125,0.28184956312179565,9.151549339294434,0.04327422007918358,0.007194250822067261,0.13606512546539307,4.204204082489014,2.7162978649139404,0.16925926506519318,0.16717535257339478,0.1853846162557602,0.3070358335971832,-21.892044067382812,20,30
25.324827194213867,0.11333886533975601,23.171470642089844,24.71139907836914,27.009784698486328,3.8383140563964844,126.57634735107422,156.31051635742188,46.35243606567383,99.72265625,0.6309450268745422,0.8585293889045715,0.1413223147392273,0.49532899260520935,1.050973892211914,0.9096515774726868,14.670665740966797,8.140549659729004,10.726726531982422,7.7727179527282715,0.24178604781627655,1.0587002038955688,19.606327056884766,0.7535410523414612,-5.870553016662598,-2.219421148300171,9.466731071472168,1.4491664171218872,2.344942808151245,5.497412204742432,0.02144533023238182,1.4761395454406738,1.5980554819107056,0.7242672443389893,3.4010705947875977,0.7509984374046326,3.859990119934082,1.4948792457580566,17.741838455200195,0.5469048619270325,712.5912475585938,0.4076775312423706,1301.9267578125,0.22590507566928864,-101.3862533569336,-0.9353213310241699,1736.442626953125,0.16535720229148865,1027.414306640625,0.2862817347049713,-98.9974594116211,-0.9368530511856079,2776.805908203125,0.12686282396316528,996.2359008789062,0.260435551404953,-101.06060791015625,-0.899441659450531,-7.122200012207031,-0.8698574304580688,15.746005058288574,0.46423861384391785,0.05458886921405792,0.3719048798084259,-0.009859626181423664,-1.2922695875167847,0.3537139892578125,0.7270350456237793,27.0625,0.31868061423301697,-10.111226081848145,-1.3685417175292969,13.666543960571289,1.0869632959365845,-1.2958492040634155,-11.226143836975098,-3.0833704471588135,12.952434539794922,0.03513379395008087,0.007790355011820793,0.12674477696418762,4.104104042053223,3.625377893447876,0.1322222203016281,0.10868176817893982,0.13029411435127258,0.1646830290555954,-24.54362678527832,30,40
25.159955978393555,0.12362468987703323,22.605831146240234,24.898550033569336,26.76180648803711,4.155975341796875,163.1557159423828,296.11895751953125,69.83390045166016,84.08309936523438,0.6001671552658081,0.7386664748191833,0.19562910497188568,0.5141057968139648,0.9425305724143982,0.7469014525413513,12.92841911315918,7.335575103759766,8.917144775390625,6.633827209472656,0.21491627395153046,1.0740796327590942,18.550947189331055,0.8640083074569702,-5.080698490142822,-2.1860709190368652,11.078956604003906,1.195862889289856,4.375426769256592,2.754188299179077,0.030597520992159843,1.7774834632873535,1.5628917217254639,0.7605379819869995,3.6075339317321777,0.6842326521873474,2.7507095336914062,2.3757948875427246,17.096406936645508,0.41987597942352295,633.74755859375,0.4579240381717682,1357.75537109375,0.21274325251579285,-102.0309066772461,-0.9390531778335571,1684.411376953125,0.16761083900928497,969.4989013671875,0.25294315814971924,-99.90945434570312,-0.9247416257858276,2695.65771484375,0.11592757701873779,1007.8316650390625,0.280236154794693,-101.1963119506836,-0.9018163681030273,-8.025044441223145,-0.5862981081008911,15.921710014343262,0.3649448752403259,0.06122533231973648,0.3113750219345093,-0.009279482066631317,-1.1892857551574707,0.3000711500644684,0.8427166938781738,27.746917724609375,0.2538714110851288,-8.280669212341309,-1.2579489946365356,14.331136703491211,0.9679425358772278,2.050252914428711,6.680462837219238,-0.8953215479850769,10.18924617767334,0.05264623463153839,0.006221671123057604,0.12362881004810333,4.404404640197754,3.7373738288879395,0.1270270198583603,0.11000896245241165,0.12685714662075043,0.17381061613559723,-25.44715118408203,40,50
26.34941864013672,0.1589817851781845,23.079174041748047,25.908987045288086,28.45442008972168,5.375246047973633,404.2991638183594,911.8461303710938,78.84685516357422,71.4499282836914,0.632682740688324,0.7804022431373596,0.18232354521751404,0.5066707730293274,1.0571304559707642,0.8748068809509277,12.368837356567383,7.51592493057251,10.34595775604248,6.7428388595581055,0.22049152851104736,1.0987921953201294,16.84823226928711,0.9207268953323364,-7.260265827178955,-2.0031561851501465,8.88199520111084,1.7694456577301025,2.491990804672241,4.668544769287109,0.027432942762970924,1.9864943027496338,1.6307287216186523,0.7350775003433228,3.4923834800720215,0.7756612300872803,4.088564872741699,1.6076422929763794,14.237977981567383,0.6412113308906555,760.5388793945312,0.41209638118743896,1297.8792724609375,0.28169068694114685,-109.81262969970703,-0.870513916015625,1761.1793212890625,0.17192257940769196,1033.35400390625,0.3226979970932007,-105.33541107177734,-0.9055931568145752,2753.674560546875,0.12169438600540161,1028.2454833984375,0.2925947606563568,-107.2138671875,-0.8713324666023254,-5.648880958557129,-0.9599398374557495,13.965513229370117,0.47878044843673706,0.057091835886240005,0.3333468437194824,-0.008712786249816418,-1.3940191268920898,0.3203510046005249,0.6999865174293518,24.172462463378906,0.4091019928455353,-11.017226219177246,-1.32729172706604,15.494560241699219,1.0991923809051514,0.050176676362752914,261.4286193847656,-1.125436782836914,10.879512786865234,0.05378056690096855,0.0066094775684177876,0.1305377334356308,4.104104042053223,2.7190334796905518,0.16592592000961304,0.1218152567744255,0.1818518340587616,0.1676865667104721,-25.128421783447266,50,60
25.953092575073242,0.14683999121189117,23.096038818359375,25.08153533935547,27.85302734375,4.756988525390625,297.1577453613281,477.28363037109375,82.02787017822266,170.17214965820312,0.6177870035171509,0.9162290692329407,0.09510842710733414,0.4666776657104492,1.0947370529174805,0.9996286034584045,15.528243064880371,10.154800415039062,12.207420349121094,9.781987190246582,0.25798383355140686,1.33205246925354,18.63031005859375,0.7731027007102966,-3.268474578857422,-3.570303440093994,10.874725341796875,1.249726414680481,2.211686372756958,6.956694602966309,0.01622065342962742,0.9346300959587097,1.4741885662078857,0.7898740172386169,3.9820897579193115,0.6807557940483093,3.917750597000122,1.8434252738952637,17.271699905395508,0.5329742431640625,681.5513305664062,0.4444943070411682,1277.697265625,0.23679408431053162,-101.36529541015625,-0.9601532816886902,1729.576171875,0.17929598689079285,934.4937133789062,0.2978578507900238,-101.16487884521484,-0.9226550459861755,2744.633544921875,0.12799187004566193,1004.8896484375,0.3000136613845825,-101.82921600341797,-0.9105101227760315,-8.600356101989746,-0.753026008605957,16.654251098632812,0.4635351002216339,0.059933532029390335,0.37008893489837646,-0.012916499748826027,-1.273056149482727,0.41702234745025635,0.913423478603363,26.455699920654297,0.3682432174682617,-5.631085395812988,-2.2139945030212402,15.51295280456543,0.9379734396934509,-2.0306363105773926,-9.381495475769043,-2.885221004486084,11.934924125671387,0.0450202040374279,0.011140003800392151,0.09470993280410767,3.6036036014556885,2.7162978649139404,0.17814815044403076,0.1509239822626114,0.18280000984668732,0.3262333273887634,-23.08726692199707,60,70
28.25093650817871,0.10255982726812363,25.982412338256836,28.050125122070312,30.519954681396484,4.537542343139648,122.98796844482422,338.7590637207031,41.385215759277344,45.22657775878906,0.8911119103431702,0.7018268704414368,0.3135719299316406,0.7349748015403748,1.392147421836853,1.0785754919052124,14.973109245300293,6.807936191558838,13.705609321594238,7.445742130279541,0.3831522464752197,0.8901600241661072,20.176856994628906,0.7742824554443359,-5.662308692932129,-2.1906847953796387,10.22646713256836,1.4679034948349,0.3927638530731201,41.01800537109375,0.016475778073072433,1.4211146831512451,1.3837836980819702,0.6979571580886841,4.972536563873291,0.4958040714263916,2.9925994873046875,2.1825342178344727,17.7274169921875,0.5092929601669312,749.8822021484375,0.4043768644332886,1278.5650634765625,0.2336651086807251,-72.99088287353516,-1.2270535230636597,1765.170654296875,0.17348827421665192,1040.552001953125,0.32324808835983276,-72.05809020996094,-1.1899049282073975,2777.770751953125,0.12454209476709366,1027.54638671875,0.3075540065765381,-74.49954223632812,-1.1272001266479492,-7.248695373535156,-0.8044955134391785,15.96226978302002,0.46882766485214233,0.06490779668092728,0.293320894241333,-0.012698267586529255,-1.2063047885894775,0.49505722522735596,0.6829606890678406,26.020614624023438,0.3935995399951935,-7.238531112670898,-1.6661641597747803,12.404889106750488,1.3106046915054321,-3.367823600769043,-5.262670516967773,-0.180320605635643,10.284231185913086,0.05110882967710495,0.008517086505889893,0.16335654258728027,4.704704761505127,3.430877923965454,0.1841176301240921,0.1279502958059311,0.10068965703248978,0.11767667531967163,-20.558948516845703,70,80
26.325166702270508,0.10354206711053848,23.438434600830078,26.23520278930664,28.782115936279297,5.343681335449219,95.90088653564453,90.03349304199219,33.011173248291016,58.47635269165039,0.7626020908355713,0.9116255044937134,0.17353539168834686,0.5832386612892151,1.2624907493591309,1.0889554023742676,19.479703903198242,8.926283836364746,15.193466186523438,11.03612995147705,0.3577856719493866,1.2458473443984985,19.19510269165039,0.7993890047073364,-6.660042762756348,-1.8126429319381714,6.823724269866943,2.1105105876922607,1.89900541305542,7.167231559753418,0.01768164150416851,1.162732720375061,1.6384340524673462,0.7922974228858948,3.8372626304626465,0.6768710017204285,3.4811618328094482,1.9891568422317505,17.76186180114746,0.46824103593826294,737.4977416992188,0.40032240748405457,1292.97802734375,0.21881139278411865,-105.36066436767578,-0.9041315913200378,1759.4129638671875,0.1718767136335373,1015.0213623046875,0.26366227865219116,-103.75016784667969,-0.8936723470687866,2756.515380859375,0.13006781041622162,1075.8934326171875,0.34834742546081543,-105.84741973876953,-0.8568511605262756,-7.88637638092041,-0.6769506931304932,16.70079231262207,0.3569663465023041,0.05899376422166824,0.3477688133716583,-0.011385567486286163,-1.3820914030075073,0.5528610348701477,0.9105010628700256,27.409475326538086,0.31173276901245117,-9.286026000976562,-1.253523349761963,10.375310897827148,1.5286304950714111,-1.1314276456832886,-14.173430442810059,-1.4449836015701294,11.038351058959961,0.05334385484457016,0.006325026508420706,0.16259253025054932,3.9039039611816406,3.5246729850769043,0.12999999523162842,0.09704195708036423,0.14181818068027496,0.18907196819782257,-20.71335792541504,80,90
26.555341720581055,0.12415698915719986,23.559192657470703,26.34584617614746,29.435848236083984,5.876655578613281,72.84976196289062,99.43571472167969,23.395877838134766,25.079343795776367,0.9122686982154846,0.787206768989563,0.33768463134765625,0.7134831547737122,1.4154428243637085,1.0777581930160522,14.59358024597168,5.469398498535156,13.079826354980469,7.837116241455078,0.3968856632709503,0.9987538456916809,18.80156898498535,0.9002407193183899,-4.992086887359619,-2.441128969192505,7.027012348175049,2.203423500061035,-1.8470022678375244,-7.789515018463135,0.018696384504437447,1.2786530256271362,1.427020788192749,0.7658411860466003,4.20211935043335,0.6586315035820007,3.0131356716156006,2.0253565311431885,19.44705581665039,0.40637922286987305,729.9086303710938,0.39999377727508545,1285.4940185546875,0.23909184336662292,-81.75652313232422,-1.1485029458999634,1751.4173583984375,0.16969819366931915,1003.0983276367188,0.2654374837875366,-80.98841857910156,-1.1157511472702026,2791.596435546875,0.12426583468914032,1028.484375,0.32496458292007446,-84.44390869140625,-1.0386954545974731,-7.7666239738464355,-0.6508568525314331,17.916519165039062,0.3686227798461914,0.06028657779097557,0.3195955753326416,-0.01055423729121685,-1.2473691701889038,0.5317050814628601,0.8039523363113403,26.80112075805664,0.3392103314399719,-7.398685455322266,-1.5428071022033691,10.090450286865234,1.6431854963302612,-4.903933048248291,-3.201335906982422,0.10271219164133072,9.840505599975586,0.0519447922706604,0.004993654787540436,0.19005882740020752,4.104104042053223,3.219316005706787,0.17999999225139618,0.12786711752414703,0.11733333021402359,0.1861528605222702,-19.564897537231445,90,100
