AU1,AU4,AU6,AU12,AU15,AU17,audio,speaker,start,end,duracion
,,,,,,huila,SPEAKER_06,26339.35,26345.08,5.74
,,,,,,huila,SPEAKER_06,26345.32,26347.78,2.46
,,,,,,huila,SPEAKER_06,26349.05,26350.91,1.86
,,,,,,huila,SPEAKER_06,26354.77,26357.93,3.16
,,,,,,huila,SPEAKER_06,26360.9,26361.37,0.47
0.0033037440258670936,0.2588082402944565,0.07314429745416749,0.0022776259839619424,3.229158923287204e-05,0.7613494125279513,huila,SPEAKER_06,26365.45,26366.33,0.88
,,,,,,huila,SPEAKER_06,26368.32,26369.52,1.2
,,,,,,huila,SPEAKER_06,26370.26,26371.46,1.2
,,,,,,huila,SPEAKER_06,26372.86,26373.94,1.08
,,,,,,huila,SPEAKER_06,26375.81,26376.79,0.98
,,,,,,huila,SPEAKER_06,26378.43,26380.03,1.6
,,,,,,huila,SPEAKER_06,26381.15,26382.19,1.05
,,,,,,huila,SPEAKER_06,26383.8,26384.4,0.61
,,,,,,huila,SPEAKER_06,26384.94,26386.92,1.97
,,,,,,huila,SPEAKER_06,26388.3,26388.69,0.39
0.0017638775170780718,0.21431159228086472,0.22034801542758942,9.090245657716878e-05,4.230250397085911e-06,0.41746826469898224,huila,SPEAKER_06,26389.16,26389.9,0.74
0.00459004370495677,0.1920582175254822,0.2857565224170685,0.0002747575665125623,2.388650345892529e-05,0.773757255077362,huila,SPEAKER_06,26390.71,26391.73,1.01
,,,,,,huila,SPEAKER_06,26392.77,26393.99,1.21
,,,,,,huila,SPEAKER_06,26395.89,26396.92,1.03
,,,,,,huila,SPEAKER_06,26404.65,26405.46,0.81
,,,,,,huila,SPEAKER_06,26407.18,26408.28,1.1
,,,,,,huila,SPEAKER_06,26411.44,26412.5,1.06
,,,,,,huila,SPEAKER_06,26412.79,26414.04,1.25
,,,,,,huila,SPEAKER_06,26414.73,26415.35,0.62
,,,,,,huila,SPEAKER_06,26417.56,26418.49,0.93
,,,,,,huila,SPEAKER_06,26421.24,26422.84,1.6
,,,,,,huila,SPEAKER_06,26427.57,26428.78,1.22
,,,,,,huila,SPEAKER_06,26429.76,26430.98,1.21
,,,,,,huila,SPEAKER_06,26433.27,26434.2,0.93
,,,,,,huila,SPEAKER_06,26437.66,26438.57,0.91
