AU1,AU4,AU6,AU12,AU15,AU17,audio,speaker,start,end,duracion
,,,,,,dabeiba,SPEAKER_03,6381.35,6386.36,5.01
,,,,,,dabeiba,SPEAKER_03,6389.07,6393.78,4.71
0.024573203331480425,0.1781508723894755,0.18864122033119202,0.003074293112149462,0.00012130785042548571,0.08654591751595338,dabeiba,SPEAKER_03,6395.88,6398.04,2.16
,,,,,,dabeiba,SPEAKER_03,6400.45,6401.61,1.16
,,,,,,dabeiba,SPEAKER_03,6403.47,6403.98,0.51
,,,,,,dabeiba,SPEAKER_03,6410.03,6410.17,0.13
,,,,,,dabeiba,SPEAKER_03,6415.5,6423.11,7.61
,,,,,,dabeiba,SPEAKER_03,6423.65,6424.77,1.11
,,,,,,dabeiba,SPEAKER_03,6427.09,6427.92,0.83
,,,,,,dabeiba,SPEAKER_03,6428.85,6430.0,1.15
,,,,,,dabeiba,SPEAKER_03,6431.01,6431.62,0.61
,,,,,,dabeiba,SPEAKER_03,6432.34,6435.89,3.54
,,,,,,dabeiba,SPEAKER_03,6436.65,6438.99,2.35
,,,,,,dabeiba,SPEAKER_03,6439.87,6441.64,1.77
,,,,,,dabeiba,SPEAKER_03,6441.69,6445.77,4.08
,,,,,,dabeiba,SPEAKER_03,6450.52,6451.55,1.03
,,,,,,dabeiba,SPEAKER_03,6452.74,6454.21,1.47
,,,,,,dabeiba,SPEAKER_03,6454.97,6457.72,2.75
,,,,,,dabeiba,SPEAKER_03,6459.14,6459.85,0.71
,,,,,,dabeiba,SPEAKER_03,6460.74,6462.18,1.43
,,,,,,dabeiba,SPEAKER_03,6462.48,6466.31,3.83
,,,,,,dabeiba,SPEAKER_03,6467.1,6468.94,1.84
,,,,,,dabeiba,SPEAKER_03,6469.45,6471.8,2.35
,,,,,,dabeiba,SPEAKER_03,6473.48,6475.61,2.13
,,,,,,dabeiba,SPEAKER_03,6476.12,6477.11,1.0
,,,,,,dabeiba,SPEAKER_03,6478.83,6481.28,2.45
,,,,,,dabeiba,SPEAKER_03,6481.85,6483.79,1.94
,,,,,,dabeiba,SPEAKER_03,6484.82,6486.07,1.25
,,,,,,dabeiba,SPEAKER_03,6487.12,6490.12,3.0
,,,,,,dabeiba,SPEAKER_03,6491.08,6492.2,1.11
,,,,,,dabeiba,SPEAKER_03,6492.59,6493.53,0.94
,,,,,,dabeiba,SPEAKER_03,6494.14,6495.32,1.18
,,,,,,dabeiba,SPEAKER_03,6496.45,6497.45,1.0
,,,,,,dabeiba,SPEAKER_03,6498.31,6499.49,1.18
,,,,,,dabeiba,SPEAKER_03,6499.96,6500.74,0.78
,,,,,,dabeiba,SPEAKER_03,6501.51,6504.52,3.0
,,,,,,dabeiba,SPEAKER_03,6504.97,6506.54,1.57
,,,,,,dabeiba,SPEAKER_03,6507.33,6509.48,2.14
,,,,,,dabeiba,SPEAKER_03,6509.93,6511.01,1.08
