w_facial,w_vocal,w_verbal,kendall_tau
0.23937389506037798,0.47473440340777046,0.28589170153185156,0.6638891734779303
0.16111253732523279,0.38024722914386494,0.4586402335309022,0.43611129805872406
0.16272598294948176,0.45471186615487197,0.38256215089564616,0.4657409403896778
0.46815095069624285,0.1441857614197526,0.38766328788400456,0.7324077213682606
0.6106330357648153,0.09280576393016952,0.2965612003050152,0.782407742801745
0.4929360094703846,0.18697579143522858,0.3200881990943868,0.7953707113215371
0.12609410627106202,0.6866514558821724,0.18725443784676563,0.4935187300749468
0.5317892537626352,0.026061818375447496,0.44214892786191734,0.6972225211002532
0.04052416261891457,0.8198800915454327,0.1395957458356528,0.3046297602151173
0.48578262909244907,0.30563748084651327,0.20857989006103766,0.9064818700626134
0.2575205451388669,0.732012179766848,0.010467275094285133,0.5750002464850694
0.4926963065041509,0.184260351155516,0.32304334234033305,0.7953707113215371
0.15354853810017657,0.20239194026565036,0.6440595216341729,0.36203719223133995
0.4055818129586468,0.5789772786245583,0.015440908416795041,0.7009262263916224
0.07016153223289581,0.4170007264633476,0.5128377413037566,0.3324075499003863
0.5400255350458684,0.09560434624054676,0.36437011871358477,0.7583336584078452
0.13855457229777104,0.21621157169785046,0.6452338560043785,0.35092607635723233
0.39424450101896263,0.02312689920245616,0.5826285997785813,0.5990743308789692
0.2966902294238948,0.633175104939583,0.07013466563652204,0.7490743951794221
0.5675132497055442,0.13774166290127116,0.29474508739318456,0.800926269258591
0.0611702613895729,0.5913765972989681,0.34745314131145905,0.3342594025460709
0.17606146234105388,0.06768860217227053,0.7562499354866755,0.380555718688186
0.02578809354166747,0.8415114925566445,0.13270041390168805,0.2750001178841636
0.49516938736569793,0.46124790057367154,0.04358271206063051,0.7675929216362681
0.2599195338402786,0.007747034155409663,0.7323334320043118,0.4638890877439932
0.6149434226712315,0.036707491305569294,0.34834908602319925,0.754629953116476
0.04738440932226934,0.29577713039008907,0.6568384602876416,0.2601852967186868
0.5095284078711693,0.38861262480692815,0.10185896732190255,0.837963322172283
0.1381214214221286,0.05187465160004442,0.8100039269778269,0.3305556972547017
0.09886110431694083,0.6156001522215657,0.2855387434614934,0.41018536101913966
0.13574880462059,0.540639002278704,0.3236121931007058,0.4638890877439932
0.2450601976261519,0.4308737603253136,0.3240660420485345,0.6435187943753997
0.15809388125288237,0.35794214160046844,0.48396397714664924,0.43055574012167025
0.03791522939023725,0.8788241748300534,0.08326059577970946,0.28796308640395585
0.06786499757691189,0.27046158145794164,0.6616734209651465,0.28240752846690204
0.7768908762760441,0.026275555813978262,0.19683356790997764,0.7435188372423682
0.3521596438416809,0.06404679020741792,0.5837935659509011,0.5768520991307539
0.36765964105916726,0.6300423876107599,0.002297971330072855,0.6601854681865611
0.07852247128886865,0.5644499057226463,0.3570276229884849,0.3490742237115477
0.6990900839014444,0.0183105334495466,0.2825993826490091,0.7453706898880528
0.5265428484730138,0.022723176129374942,0.45073397539761134,0.693518815808884
0.6388531589058167,0.14424024892028012,0.21690659217390312,0.7953707113215371
0.2835624564739897,0.1751585782733522,0.5412789652526582,0.534259488280008
0.0851877215990317,0.06303660671133225,0.8517756716896361,0.2564815914273176
0.6170526459351776,0.007499865012338853,0.37544748905248343,0.730555868722576
0.25165432897919404,0.059991436296252205,0.6883542347245538,0.46944464568104693
0.0961144739698739,0.5240470607084621,0.379838465321664,0.3879631292709244
0.6912459184750843,0.21504229768549984,0.09371178383941575,0.7657410689905835
0.12051065679213806,0.7551679170944419,0.12432142611341995,0.4620372350983085
0.33034828612996736,0.6418618074768562,0.02778990639317658,0.6879632578718301
0.1964672744185684,0.30636513264106086,0.4971675929403708,0.4527779718698855
0.1139645321860318,0.3371734722278843,0.5488619955860838,0.35277792900291693
0.18958851849274636,0.6118026193379245,0.19860886216932916,0.6212965626271845
0.23293367491152453,0.33450412398605855,0.4325622011024168,0.5416668988627465
0.3658452659665174,0.41670150554985624,0.2174532284836264,0.9342596597478824
0.3936746730342429,0.11030505962776836,0.4960202673379889,0.6361113837926613
0.33545339008098113,0.593226633431391,0.07131997648762785,0.7750003322190064
0.061699572262346174,0.7428199400039571,0.1954804877336967,0.3675927501683938
0.6473522941342127,0.2680118472050582,0.08463585866072898,0.7712966269276373
0.2931781079386175,0.6361082270321976,0.07071366502918501,0.7453706898880528
0.06920621067028723,0.10691456274487102,0.8238792265848419,0.23796306497047154
0.3896028219016662,0.005738466942407289,0.6046587111559265,0.5935187729419154
0.3656642707211779,0.47446654646586156,0.15986918281296056,0.9324078071021978
