unidad,corpus,y1_ebi,y2_sa,y4_nv,y8_mafapo_cs,y9_cidh_cs,y10_rep,y1_ebi_z,y2_sa_z,y4_nv_z,y8_mafapo_cs_z,y9_cidh_cs_z,y10_rep_z,DIS,IEI_A,IEI_B
579957b654b5_DECISIÓN_1,A,0.0,1.0,0.2153,0.17840176820755,0.2507104277610779,0.3472826086956521,0.41911613236841694,0.6188916609807404,0.47823014712339657,0.3729613298473766,0.5039042533088881,0.6706209100739198,0.452127678219413,0.4438248520686361,0.42329781704750025
582a0ca996f8_CONSIDERACIONES_0,A,0.0,1.0,0.1111,0.1782565116882324,0.2175313830375671,0.0,0.41911613236841694,0.6188916609807404,0.3932245314653014,0.3722260832666249,0.3069367049767578,0.34711492262946964,0.5491794744527481,0.3589388042392677,0.4172851495646084
582a0ca996f8_DECISIÓN_0,A,0.0,0.4313,0.0,0.1585130095481872,0.2257424592971801,0.0,0.41911613236841694,0.14664615376574255,0.3093038425074956,0.2788486578988163,0.3522761213051348,0.34711492262946964,0.40750582228824866,0.3100134523033157,0.3796266037969086
58ca5969441a_DECISIÓN_0,A,0.0,0.52,0.0,0.2422628998756408,0.2713711857795715,0.0,0.41911613236841694,0.1961009823266706,0.3093038425074956,0.7033362564140982,0.6300713631018565,0.34711492262946964,0.4223422708565271,0.563147064248445,0.5764216938006735
5b2ca880cd1d_CONSIDERACIONES_0,A,0.3211009174311926,0.8805,0.2093,0.2014222145080566,0.2446352839469909,0.4365671641791043,0.5440452548161155,0.5032246070603712,0.4732518651315239,0.49473083049266814,0.4659589996850904,0.7419648647090384,0.44599602463184607,0.4796555916420515,0.43482899241014633
5b2ca880cd1d_DECISIÓN_0,A,0.0,1.0,0.3889,0.2921719551086426,0.3281295299530029,0.0,0.41911613236841694,0.6188916609807404,0.6201966434611194,0.8747804306979273,0.8757237616583547,0.34711492262946964,0.5491794744527481,0.7986882938150132,0.7669912459633528
5b69527a56ab_HECHOS_0,A,0.0,1.0,0.5556,0.2791298031806946,0.3182598948478699,0.0,0.41911613236841694,0.6188916609807404,0.7398032302311836,0.8404400200470173,0.8462670913770723,0.34711492262946964,0.5491794744527481,0.8119971045012837,0.7792266018902753
5b69527a56ab_DECISIÓN_0,A,0.0,0.325,0.0,0.2127230763435363,0.2506457567214966,0.0,0.41911613236841694,0.10147262002636089,0.3093038425074956,0.5556725275182791,0.5034997789073902,0.34711492262946964,0.3939537621664342,0.46611009743177745,0.5004796790833113
5c15f0d320ed_CONSIDERACIONES_0,A,0.1394700139470014,1.0,0.4321,0.1271396875381469,0.1670631170272827,0.0,0.4730494159121557,0.6188916609807404,0.6534178587851706,0.1638990607089259,0.11133951735564673,0.34711492262946964,0.5707527878702435,0.2949868371258155,0.37093607772198817
5c15f0d320ed_DECISIÓN_0,A,0.0,0.7222,0.0,0.2235434055328369,0.2763554453849792,0.0,0.41911613236841694,0.3515382920291053,0.3093038425074956,0.6125175896270961,0.658636242315118,0.34711492262946964,0.46897346376725746,0.5353890612976225,0.5563173135678883
5d262916b690_CONSIDERACIONES_0,A,0.2373388151747337,1.0,0.0833,0.196390151977539,0.2442461848258972,0.4298255813953489,0.5113520144466583,0.6188916609807404,0.3713894469965687,0.4675368659051363,0.46353741168684004,0.7369431048760838,0.4691253726100603,0.4374928039670771,0.40160415346717626
5d262916b690_CONSIDERACIONES_1,A,0.2373388151747337,1.0,0.0,0.196390151977539,0.2442461848258972,0.4298255813953489,0.5113520144466583,0.6188916609807404,0.3093038425074956,0.4675368659051363,0.46353741168684004,0.7369431048760838,0.4691253726100603,0.41886712262035525,0.386082752344908
5d262916b690_CONSIDERACIONES_2,A,0.2373388151747337,1.0,0.3475,0.196390151977539,0.2442461848258972,0.4298255813953489,0.5113520144466583,0.6188916609807404,0.5872617509471154,0.4675368659051363,0.46353741168684004,0.7369431048760838,0.4691253726100603,0.5022544951522412,0.45557222945481296
5d262916b690_DECISIÓN_0,A,0.0,0.0,0.0,0.1738367080688476,0.2487558126449585,0.2191558441558441,0.41911613236841694,0.03033911542470335,0.3093038425074956,0.3501500785626115,0.4916796105416355,0.5536929175242985,0.31064031231748823,0.38035506733978397,0.3945523033262065
5d262916b690_DECISIÓN_1,A,0.0,1.0,0.0595,0.1738367080688476,0.2487558126449585,0.2191558441558441,0.41911613236841694,0.6188916609807404,0.35310090490783497,0.3501500785626115,0.4916796105416355,0.5536929175242985,0.4872060759842994,0.39349418605988573,0.40550156892629136
5d3a164339e0_HECHOS_0,A,0.5254461335095836,0.8698,0.3865,0.173940896987915,0.233802855014801,0.0,0.6216997943917687,0.4926606539731042,0.6183141671669896,0.35066358818967736,0.39953849042322287,0.34711492262946964,0.5923436371597979,0.44562123255293473,0.49023925632856236
5d3a164339e0_CONSIDERACIONES_0,A,0.0,1.0,0.0694,0.2085957527160644,0.2650842666625976,0.6749999999999998,0.41911613236841694,0.6188916609807404,0.3606597031917601,0.5335120294648558,0.5927226857694566,0.8784771137687184,0.3897708171109734,0.4994195284743073,0.4227037833260172
5d3a164339e0_CONSIDERACIONES_1,A,0.0,1.0,0.3246,0.2085957527160644,0.2650842666625976,0.6749999999999998,0.41911613236841694,0.6188916609807404,0.568681881500112,0.5335120294648558,0.5927226857694566,0.8784771137687184,0.3897708171109734,0.5618261819668129,0.4747093279031052
5d3a164339e0_CONSIDERACIONES_2,A,0.0,1.0,0.4,0.2085957527160644,0.2650842666625976,0.6749999999999998,0.41911613236841694,0.6188916609807404,0.6288553721520737,0.5335120294648558,0.5927226857694566,0.8784771137687184,0.3897708171109734,0.5798782291624014,0.48975270056609566
5d3a164339e0_DECISIÓN_0,A,0.0,1.0,0.0,0.2024643421173095,0.229303777217865,1.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.5003718680177801,0.3728640222166167,0.9621184448064667,0.36467841779964894,0.40479910662434576,0.32822983762506874
5d3a164339e0_DECISIÓN_1,A,0.0,0.8667,0.0,0.2024643421173095,0.229303777217865,1.0,0.41911613236841694,0.4896008763830013,0.3093038425074956,0.5003718680177801,0.3728640222166167,0.9621184448064667,0.3258911824203272,0.40479910662434576,0.32822983762506874
5d3a164339e0_CONSIDERACIONES_3,A,0.0,0.97,0.0694,0.2085957527160644,0.2650842666625976,0.6749999999999998,0.41911613236841694,0.5905805587265291,0.3606597031917601,0.5335120294648558,0.5927226857694566,0.8784771137687184,0.38127748643471,0.4994195284743073,0.4227037833260172
5d9f344ca202_DECISIÓN_0,A,0.0,1.0,0.0,0.1728870272636413,0.2255252599716186,1.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.34548556210537107,0.35103719048839,0.9621184448064667,0.36467841779964894,0.33629653474091414,0.27630723791928935
5ee19e3ec4b0_HECHOS_0,A,0.0,1.0,0.0,0.1454346179962158,0.1950984597206115,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.22559336416418252,0.20169682819948476,0.34711492262946964,0.5491794744527481,0.24353754687776713,0.32600519240010595
5ee19e3ec4b0_CONSIDERACIONES_0,A,0.0508330979949166,1.0,0.053,0.2039058208465576,0.240882933139801,0.0,0.4386194378391552,0.6188916609807404,0.3481774505934836,0.5081741351014458,0.4426894863589192,0.34711492262946964,0.5569807966410434,0.4405297351262991,0.48074599024264053
5ee19e3ec4b0_DECISIÓN_0,A,0.0,1.0,0.0,0.1993764638900756,0.2333519458770752,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.4836624208183481,0.3968351462619502,0.34711492262946964,0.5491794744527481,0.405306664958173,0.452210488911972
60fe3a5fe863_CONSIDERACIONES_0,A,0.0,1.0,0.3173,0.1915088295936584,0.2099549770355224,0.2616279069767442,0.41911613236841694,0.6188916609807404,0.5627155283833045,0.44133900943959975,0.2681494742565758,0.5938291478905559,0.47516520687442215,0.425795104567804,0.42135212391373883
60fe3a5fe863_DECISIÓN_0,A,0.0,0.9286,0.0,0.2136429548263549,0.2305291295051574,0.0,0.41911613236841694,0.550542433994373,0.3093038425074956,0.5605846591755774,0.3800601694772037,0.34711492262946964,0.5286747063568378,0.4310430672656408,0.4710934162229542
6142253bdf38_CONSIDERACIONES_0,A,0.155440414507772,1.0,0.3796,0.2313998341560363,0.2674022316932678,0.0,0.47928999513809434,0.6188916609807404,0.6128823933713631,0.6520404823472725,0.6066434663960479,0.34711492262946964,0.573249019560619,0.6266739508691324,0.6310706251201406
6142253bdf38_DECISIÓN_0,A,0.0,0.26,0.0,0.2613537311553955,0.302736759185791,0.0,0.41911613236841694,0.08034444460259106,0.3093038425074956,0.7818712853988469,0.7887237070895627,0.34711492262946964,0.38761530953930323,0.6421567790386562,0.6396452884930247
61c54929ab37_HECHOS_0,A,2.81767955801105,1.0,0.6167,0.1945466995239257,0.2401994466781616,0.0,0.9835009806193012,0.6188916609807404,0.7769895530220831,0.45761415190896787,0.43847489562972336,0.34711492262946964,0.7749334137531018,0.5476849953591291,0.571727373209748
61c54929ab37_CONSIDERACIONES_0,A,0.5224963715529752,1.0,0.2813,0.2390000820159912,0.2895198464393616,0.1874999999999999,0.6206123420522962,0.6188916609807404,0.53305884775633,0.6883864938632839,0.728411714341657,0.523285207334361,0.5769268729148324,0.6537957661747096,0.6172265472166097
61c54929ab37_DECISIÓN_0,A,0.0,0.4086,0.0,0.2584571242332458,0.3150908946990967,0.0,0.41911613236841694,0.13577875103262982,0.3093038425074956,0.7709856854334372,0.8356668100057437,0.34711492262946964,0.40424560146831484,0.6518854699273466,0.648115384232447
6394eb6138b1_DECISIÓN_0,A,0.3991130820399113,1.0,0.8704,0.1682840585708618,0.2323235273361206,0.0,0.5741623284947676,0.6188916609807404,0.8901423047947573,0.3233082322862806,0.390693201349969,0.34711492262946964,0.6111979529032883,0.5135739447579302,0.5477783616961718
66f4e08f6b0a_CONSIDERACIONES_0,A,0.3779946761313221,1.0,0.4,0.1853784322738647,0.2137460708618164,0.4705882352941179,0.5660540338786273,0.6188916609807404,0.6288553721520737,0.4089108970046322,0.28716696227172783,0.7663376649809518,0.4821878123513875,0.4383710591289933,0.3984113197111496
66f4e08f6b0a_DECISIÓN_0,A,0.0,1.0,0.0,0.1531708240509033,0.2230371236801147,0.5687499999999998,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.25619255733533125,0.33699080514957985,0.8273955458642824,0.4050952874823042,0.29636541723125515,0.27295231994201175
688ad821ace1_DECISIÓN_0,A,0.0,0.78,0.0,0.2459641695022583,0.2924983501434326,0.0,0.41911613236841694,0.40515971731682177,0.3093038425074956,0.7197815823777245,0.7429002241171312,0.34711492262946964,0.4850598913535724,0.6035738529384779,0.6095625068435802
688ad821ace1_DECISIÓN_1,A,0.0,0.4333,0.0,0.2459641695022583,0.2924983501434326,0.0,0.41911613236841694,0.14763736810135245,0.3093038425074956,0.7197815823777245,0.7429002241171312,0.34711492262946964,0.40780318658893167,0.6035738529384779,0.6095625068435802
689bbf4b90d2_DECISIÓN_0,A,0.0,1.0,0.0,0.188876986503601,0.2272888422012329,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.42733903436742143,0.3611536054567898,0.34711492262946964,0.5491794744527481,0.37207284813625424,0.42639308777540386
689bbf4b90d2_DECISIÓN_1,A,0.0,0.65,0.0,0.188876986503601,0.2272888422012329,0.0,0.41911613236841694,0.2895793819404578,0.3093038425074956,0.42733903436742143,0.3611536054567898,0.34711492262946964,0.4503857907406632,0.37207284813625424,0.42639308777540386
6cbd498b0828_CONSIDERACIONES_0,A,0.107923623281985,1.0,0.2104,0.1322786211967468,0.1907400488853454,0.7441244239631347,0.4607489327375436,0.6188916609807404,0.47416418146350053,0.17972281950482075,0.1847088383431339,0.9042487837051719,0.39869243627768797,0.26955103374391864,0.23778534406207044
6cbd498b0828_DECISIÓN_0,A,0.0,1.0,0.0,0.218173861503601,0.2751045823097229,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.5845892804417422,0.6515655222495846,0.34711492262946964,0.5491794744527481,0.5220965216038209,0.5461711407958988
6fee7f9e0570_CONSIDERACIONES_0,A,0.1630818175530811,1.0,0.1373,0.2990081310272217,0.3389959335327148,0.4745154185021997,0.482278350986098,0.6188916609807404,0.41420275028537257,0.8901159669446543,0.9024199879578243,0.7690455972569726,0.4478651595115696,0.7510332082508208,0.6423813551928009
6fee7f9e0570_DECISIÓN_0,A,0.0,1.0,0.3426,0.2335430383682251,0.266707181930542,0.3275510204081631,0.41911613236841694,0.6188916609807404,0.5833051114749385,0.6624936782557158,0.602486313709764,0.6535553363161463,0.457247350346745,0.6207348988576971,0.564484892509661
70c691d7fd40_HECHOS_0,A,0.3120356612184249,1.0,0.3486,0.1763413548469543,0.2197382450103759,0.0,0.5405202175519668,0.6188916609807404,0.5881484482181367,0.36258844667484486,0.31880544640117203,0.34711492262946964,0.597741108526168,0.41712154705573057,0.46609202313138676
70c691d7fd40_DECISIÓN_0,A,0.0,0.5904,0.0,0.2398825883865356,0.2894567847251892,0.4955357142857142,0.41911613236841694,0.24364302402703336,0.3093038425074956,0.6924706827811142,0.7280994839352533,0.7831644081867783,0.3057900376994433,0.5882092710452704,0.5104591548076658
719e6b74d9fa_HECHOS_0,A,0.1324503311258278,1.0,0.0,0.2217629551887512,0.270780086517334,0.0,0.4703089573526792,0.6188916609807404,0.3093038425074956,0.6033290295241834,0.6266178476649634,0.34711492262946964,0.5696566044464529,0.5221081188614111,0.5455561468744758
719e6b74d9fa_CONSIDERACIONES_0,A,0.0684410646387832,1.0,0.0365,0.1812039613723755,0.2383511066436767,0.0,0.44542282599840677,0.6188916609807404,0.33582602817213736,0.38725670672526075,0.4271234864546027,0.34711492262946964,0.5597021519047439,0.38378753707812635,0.43749140614836923
719e6b74d9fa_DECISIÓN_0,A,0.0,0.78,0.0,0.1902559399604797,0.248015820980072,0.0,0.41911613236841694,0.40515971731682177,0.3093038425074956,0.434661270939791,0.4870533266147009,0.34711492262946964,0.4850598913535724,0.4127716591125754,0.4600646890365925
724eee2e14b8_HECHOS_0,A,0.0,1.0,0.1852,0.2170407176017761,0.2406801581382751,0.0,0.41911613236841694,0.6188916609807404,0.4533191992754129,0.5786188288963608,0.44143822308578573,0.34711492262946964,0.5491794744527481,0.499874758266904,0.527852019733314
724eee2e14b8_CONSIDERACIONES_0,A,0.0,1.0,0.0778,0.2486332654953003,0.2965937256813049,0.0,0.41911613236841694,0.6188916609807404,0.36712800624963554,0.7312888903312285,0.7619787193888837,0.34711492262946964,0.5491794744527481,0.6312475738240472,0.6322403639831043
724eee2e14b8_DECISIÓN_0,A,0.0,0.65,0.0,0.17999929189682,0.2551567554473877,0.0,0.41911613236841694,0.2895793819404578,0.3093038425074956,0.3810856625763512,0.5316722213268775,0.34711492262946964,0.4503857907406632,0.40472708418085246,0.4551467302056047
74e7e6f7a44e_CONSIDERACIONES_0,A,0.1367365542388331,1.0,0.8175,0.2042797803878784,0.2400199174880981,0.3068181818181818,0.47198208099740974,0.6188916609807404,0.8717154660702732,0.5101977623751525,0.4373693077324417,0.6351887892232099,0.4839036939262231,0.5968045370908754,0.5532927643185825
7645582bce3d_DECISIÓN_0,A,0.0,0.325,0.0,0.2363886833190918,0.2728567719459533,0.0,0.41911613236841694,0.10147262002636089,0.3093038425074956,0.6761299242668853,0.6386917410593993,0.34711492262946964,0.3939537621664342,0.5548506447768227,0.5704148886458954
771e9779f623_CONSIDERACIONES_0,A,0.1687247829808044,1.0,0.2421,0.1404401659965515,0.1924437284469604,0.420762711864407,0.4844859953841701,0.6188916609807404,0.5005053551218315,0.20726240293043657,0.1912140694934262,0.7300939925457715,0.46043369868415873,0.2904207885567519,0.2890897785237911
771e9779f623_DECISIÓN_0,A,0.0,1.0,0.0,0.2097376585006714,0.2295409440994262,0.3099999999999998,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.5396602045498801,0.37425256009511626,0.6380347444268595,0.46190352791353106,0.4209310026007356,0.4051802131302451
771e9779f623_DECISIÓN_1,A,0.0,1.0,0.0198,0.2097376585006714,0.2295409440994262,0.3099999999999998,0.41911613236841694,0.6188916609807404,0.32354953824691624,0.5396602045498801,0.37425256009511626,0.6380347444268595,0.46190352791353106,0.42520471132256177,0.40874163706510025
7810f1a05d33_CONSIDERACIONES_0,A,0.1423909819044793,1.0,0.3016,0.2069928646087646,0.2673747539520263,0.0,0.47419023931217624,0.6188916609807404,0.5498243126303197,0.5248650833511124,0.6064794082618946,0.34711492262946964,0.5712091172302518,0.5568371496081093,0.5771124707024934
7909efeac68c_CONSIDERACIONES_0,A,0.0,1.0,0.0,0.2500492930412292,0.2743241786956787,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.737271031795614,0.6471198568261743,0.34711492262946964,0.5491794744527481,0.5818355225183466,0.5908642498462078
7909efeac68c_HECHOS_0,A,0.3937210499227998,1.0,0.7391,0.2165948152542114,0.2656248807907104,0.4883522727272725,0.5720956960790614,0.6188916609807404,0.8396192737648565,0.5762629825843782,0.5959836291298314,0.7784107727416771,0.4809825449033436,0.6611860639021576,0.57609746595065
7909efeac68c_CONSIDERACIONES_1,A,0.0,1.0,0.0,0.2500492930412292,0.2743241786956787,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.737271031795614,0.6471198568261743,0.34711492262946964,0.5491794744527481,0.5818355225183466,0.5908642498462078
7909efeac68c_CONSIDERACIONES_2,A,0.0,1.0,0.1111,0.2500492930412292,0.2743241786956787,0.0,0.41911613236841694,0.6188916609807404,0.3932245314653014,0.737271031795614,0.6471198568261743,0.34711492262946964,0.5491794744527481,0.6070117292056884,0.6118444220856593
7909efeac68c_DECISIÓN_0,A,0.0,0.0,0.0,0.21945321559906,0.252271294593811,0.4362704918032792,0.41911613236841694,0.03033911542470335,0.3093038425074956,0.5913002958255936,0.5136636509998596,0.7417451957679463,0.2542246288443939,0.483410366382444,0.43478292297092763
7909efeac68c_DECISIÓN_1,A,0.0,0.7281,0.0201,0.21945321559906,0.252271294593811,0.4362704918032792,0.41911613236841694,0.35686820884923753,0.3237680072783818,0.5913002958255936,0.5136636509998596,0.7417451957679463,0.35218335687175417,0.48774961581370985,0.43839896416364915
795b680b187d_CONSIDERACIONES_0,A,0.099009900990099,1.0,0.244,0.1982085108757019,0.2411863803863525,0.4066523605150219,0.4572813100172334,0.6188916609807404,0.5020855320977075,0.47734976635780435,0.44456332236764695,0.7192093242223352,0.45281722503441496,0.4749345628827281,0.43602527867921287
795b680b187d_DECISIÓN_0,A,0.0,1.0,0.2083,0.1986601948738098,0.2457725405693054,0.0,0.41911613236841694,0.6188916609807404,0.4724226414552553,0.47979032037486824,0.47304558988552453,0.34711492262946964,0.5491794744527481,0.47555659755218127,0.5108811694217615
7965f19b2b4f_CONSIDERACIONES_0,A,0.0275660775093238,1.0,0.1453,0.1615715026855468,0.2087210416793823,0.4253342245989311,0.42966517411779787,0.6188916609807404,0.4206746651160458,0.29235886881206485,0.26213462006369875,0.7335628476572477,0.43746471364416695,0.32178633307874926,0.311697412407106
7965f19b2b4f_DECISIÓN_0,A,0.0,1.0,0.0,0.1857295036315918,0.2625402212142944,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.41074950382466974,0.5772717471487792,0.34711492262946964,0.5491794744527481,0.4302724784267503,0.4754457640355757
79da7d3fdfcf_CONSIDERACIONES_0,A,0.1761049723756906,1.0,1.0,0.1874747276306152,0.2191434502601623,0.5656779661016953,0.48737417828601975,0.6188916609807404,0.9257617612922469,0.41992557221636406,0.31558251086714334,0.8256926540597006,0.43290937339071983,0.5403735105343627,0.47117520889281667
79da7d3fdfcf_DECISIÓN_0,A,0.0,1.0,0.0,0.2321410775184631,0.2625518441200256,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.6556730139865854,0.577342706813324,0.34711492262946964,0.5491794744527481,0.5282631703908801,0.5489405570002865
7b47a4d7d758_CONSIDERACIONES_0,A,0.0,1.0,0.0,0.2182485461235046,0.2653654813766479,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.5849819374242151,0.594419990483227,0.34711492262946964,0.5491794744527481,0.5051099248669029,0.5320025549490512
7b47a4d7d758_DECISIÓN_0,A,0.0,0.2833,0.0,0.2826763987541199,0.2906116843223572,0.38671875,0.41911613236841694,0.08741165434964872,0.3093038425074956,0.8504709086042166,0.7337818219593065,0.703385398363122,0.2828543297433248,0.6531140627817273,0.5752356090253411
7b47a4d7d758_DECISIÓN_1,A,0.0,0.5984,0.0521,0.2826763987541199,0.2906116843223572,0.38671875,0.41911613236841694,0.24951240728845722,0.3474982622339282,0.8504709086042166,0.7337818219593065,0.703385398363122,0.33148455562496737,0.6645723886996571,0.5847842139569492
7de7edb69d97_CONSIDERACIONES_0,A,0.087514585764294,1.0,0.1954,0.1695042252540588,0.2056081891059875,0.3499999999999999,0.45281554539314894,0.6188916609807404,0.4617409083503155,0.3291151631682263,0.24735245595857144,0.6729375168747549,0.4649124613890553,0.3443740745599566,0.34142038665273866
7de7edb69d97_DECISIÓN_0,A,0.0,0.8667,0.0,0.2154839634895324,0.2509858012199402,0.0,0.41911613236841694,0.4896008763830013,0.3093038425074956,0.5703791169862573,0.5056264677648851,0.34711492262946964,0.5103922390734263,0.4726307398762172,0.5054233281380784
7efa27692854_HECHOS_0,A,0.5109816225907665,1.0,0.36,0.1275593042373657,0.1836532950401306,0.0,0.6163558223824964,0.6188916609807404,0.5973032008754461,0.16514795679967545,0.15948484944496052,0.34711492262946964,0.6280753504583798,0.29309559781599215,0.36931841509411034
7efa27692854_CONSIDERACIONES_0,A,0.7518072289156628,1.0,0.4074,0.2142885327339172,0.2483580112457275,0.0,0.7008586575380282,0.6188916609807404,0.634582590671618,0.5640250159111952,0.4891924059453375,0.34711492262946964,0.6618764845205926,0.5627425053495648,0.5807282694017035
7efa27692854_DECISIÓN_0,A,0.0,0.8667,0.0,0.2422110438346862,0.2656008005142212,0.0,0.41911613236841694,0.4896008763830013,0.3093038425074956,0.7031019203903797,0.5958385566996136,0.34711492262946964,0.5103922390734263,0.5527834879182847,0.5677931913929972
7ffc5e67928f_DECISIÓN_0,A,0.0,0.65,0.0,0.2333637475967407,0.2876073718070984,0.0,0.41911613236841694,0.2895793819404578,0.3093038425074956,0.6616251015229789,0.7188433563160429,0.34711492262946964,0.4503857907406632,0.5730942002562531,0.5861013456368844
828d11620a20_CONSIDERACIONES_0,A,0.0,1.0,0.1296,0.2475475668907165,0.3030334115028381,0.1895161290322579,0.41911613236841694,0.6188916609807404,0.4080013565224258,0.7266443293575049,0.7899578254149227,0.5252294176493066,0.4957451259467969,0.6500454863242064,0.6124372107617273
829402b726f2_CONSIDERACIONES_0,A,0.0,1.0,0.0,0.2585167288780212,0.3153700232505798,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.7712134836015307,0.8366235834678235,0.34711492262946964,0.5491794744527481,0.652263621233208,0.648422917048395
829402b726f2_CARGOS_0,A,0.0,1.0,0.0,0.2104420661926269,0.2746514081954956,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.5434469408301732,0.6489871143764467,0.34711492262946964,0.5491794744527481,0.5048660633972519,0.5331838369441436
829402b726f2_CONSIDERACIONES_1,A,0.0,1.0,0.1667,0.2585167288780212,0.3153700232505798,0.0,0.41911613236841694,0.6188916609807404,0.4381157373125562,0.7712134836015307,0.8366235834678235,0.34711492262946964,0.5491794744527481,0.6909071896747262,0.6806258907496602
829402b726f2_DECISIÓN_0,A,0.0,0.9533,0.2778,0.2370199561119079,0.2622214555740356,0.0,0.41911613236841694,0.5745431476440194,0.5301596152811352,0.6791158576073627,0.5753243993863885,0.34711492262946964,0.5358749204517317,0.6032915474432021,0.6106827764231958
8383f2a4b777_CONSIDERACIONES_0,A,0.109431995831162,1.0,0.1852,0.2148775458335876,0.2479248046875,0.0,0.4613361062742306,0.6188916609807404,0.4533191992754129,0.5671585731173131,0.48648444761213605,0.34711492262946964,0.5660674640150735,0.5088045233131899,0.5356754991311873
8383f2a4b777_DECISIÓN_0,A,0.0,1.0,0.0,0.1983354687690735,0.2441676259040832,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.47803564525506914,0.4630486991204653,0.34711492262946964,0.5491794744527481,0.42292002059041595,0.4670758444576171
849bf9553f4f_DECISIÓN_0,A,0.0,0.4875,0.0,0.2844361066818237,0.3110679984092712,0.0,0.41911613236841694,0.17665189793349215,0.3093038425074956,0.855251987302255,0.8213742866499635,0.34711492262946964,0.41650754553857355,0.6813042336681399,0.6698221439541473
86612fca64bc_HECHOS_0,A,0.2547082432849645,0.941,0.191,0.2616387605667114,0.31828773021698,0.6481638418079105,0.5181487927243881,0.5626280050486497,0.4581050504160396,0.7829220239229512,0.8463576712218928,0.8669582035400116,0.4159604575423467,0.7045076260605602,0.5876006468783661
86612fca64bc_CONSIDERACIONES_0,A,0.198090692124105,1.0,0.7564,0.1978713274002075,0.2463394999504089,0.4368320610687029,0.495982372509811,0.6188916609807404,0.8472185419958611,0.4755285836999998,0.4765827262556045,0.7421609027018564,0.4614121764875896,0.5873518139554396,0.525176711632495
86612fca64bc_DECISIÓN_0,A,0.0,1.0,0.1111,0.1591324210166931,0.2044376134872436,0.0,0.41911613236841694,0.6188916609807404,0.3932245314653014,0.2815536802153571,0.2419406776514014,0.34711492262946964,0.5491794744527481,0.3031710348211537,0.37383442181788895
8695e3bbff2b_CONSIDERACIONES_0,A,0.2015677491601344,1.0,0.4667,0.2865197658538818,0.3372227549552917,0.0,0.4973441138880598,0.6188916609807404,0.6790046342723469,0.8607482610961013,0.8984431508044008,0.34711492262946964,0.5804706670606052,0.8175336399614649,0.7831634400721234
8695e3bbff2b_DECISIÓN_0,A,0.0,1.0,0.0,0.2492305040359497,0.2989830374717712,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.7338224577006729,0.7726501007237175,0.34711492262946964,0.5491794744527481,0.6181151660496331,0.6212122385921113
8698957dce8f_DECISIÓN_0,A,0.0,1.0,0.0,0.1805563569068908,0.2291591167449951,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.3839346480645792,0.372018106998417,0.34711492262946964,0.5491794744527481,0.3579704440776055,0.416087897269958
86c58e3302ae_CONSIDERACIONES_0,A,0.0,1.0,0.0,0.2107774019241333,0.2462407350540161,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.5452478941161725,0.4759663745058754,0.34711492262946964,0.5491794744527481,0.4536802227504803,0.4904689379623006
86c58e3302ae_DECISIÓN_0,A,0.0588235294117647,1.0,0.0,0.1792446374893188,0.2010735273361206,0.3658450704225355,0.44170408888468826,0.6188916609807404,0.3093038425074956,0.3772391986502123,0.22684120856515966,0.6862757119414634,0.45646642026565837,0.31173919478188156,0.30995287997493487
86c58e3302ae_HECHOS_0,A,0.0,1.0,0.0,0.2121316194534301,0.2303980588912964,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.5525083408054057,0.3792878427107873,0.34711492262946964,0.5491794744527481,0.42758084188764717,0.4684774390202985
86c58e3302ae_HECHOS_1,A,0.0,1.0,0.0,0.2121316194534301,0.2303980588912964,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.5525083408054057,0.3792878427107873,0.34711492262946964,0.5491794744527481,0.42758084188764717,0.4684774390202985
86c58e3302ae_HECHOS_2,A,0.0,1.0,0.0,0.2121316194534301,0.2303980588912964,0.0,0.41911613236841694,0.6188916609807404,0.3093038425074956,0.5525083408054057,0.3792878427107873,0.34711492262946964,0.5491794744527481,0.42758084188764717,0.4684774390202985
86c58e3302ae_HECHOS_3,A,0.0,1.0,0.1458,0.2121316194534301,0.2303980588912964,0.0,0.41911613236841694,0.6188916609807404,0.42108009101401683,0.5525083408054057,0.3792878427107873,0.34711492262946964,0.5491794744527481,0.4611137164396035,0.49642150114692885
