doc_id,section_id,section,y7_surprisal
93cd493c18bc96eb,7,,-0.685727480460297
940bc8b018467051,1,,-0.27935544050791683
940bc8b018467051,2,,-1.2073418498039246
9426d4a89f8bc302,1,,-0.25328910226623214
9426d4a89f8bc302,2,,-1.8854937255382538
9561dc53d21bcaf1,1,,0.23826640844345093
9561dc53d21bcaf1,3,,-0.0634334534406662
9561dc53d21bcaf1,4,,-1.253409743309021
963ef8d22e1d9588,2,,-0.23515797035998842
963ef8d22e1d9588,3,,-0.7186749130487442
997f40b40ded4430,1,,-0.34671864459911983
997f40b40ded4430,2,,-1.2166921645402908
9b9937638e2e2408,1,,-0.05478976108133793
9b9937638e2e2408,2,,-0.4833354502916336
9c24fba0ba7a0a46,1,,-0.6407869309186935
9c24fba0ba7a0a46,3,,-1.7940627858042717
9c9810687ab3fcab,3,,-0.11817807455857596
9c9810687ab3fcab,6,,-0.4818081450131204
9c9810687ab3fcab,8,,-0.447476278242123
9e1ad91a57791069,2,,-0.21706734517136134
9e1ad91a57791069,3,,-0.05693861562758684
9e1ad91a57791069,4,,-0.5843465477228165
9e69f9bcbc95fe0c,1,,-0.2208730496247025
a07146779a6dd756,1,,-0.7611456206558567
a07146779a6dd756,2,,-1.1717150285840034
a0a90e425086749a,2,,-0.4963514730334282
a2a0d6158d9ba6d9,1,,-0.15001322758885532
a2a0d6158d9ba6d9,2,,-0.7271897792816162
a378f835f8de9d90,1,,-0.9666845425963402
a401074525a27dc4,2,,-0.3129784572212135
a401074525a27dc4,3,,-1.1001859605312347
a456317fa574c28c,1,,-0.17095255867267647
a456317fa574c28c,2,,-1.0373120605945587
a4a3e6dd75b71212,1,,-0.05710762632744651
a4a3e6dd75b71212,2,,-0.921136200428009
a4e132f42a430a86,1,,-1.220298937211434
a5acda67e247666b,2,,-0.5949285849928856
a5acda67e247666b,3,,-1.6161431074142456
a5fe81001ff8ad88,1,,-0.17834357198859965
a5fe81001ff8ad88,2,,-0.671940766274929
a7b8b3f9e00f5560,3,,-0.37839548848569393
a7b8b3f9e00f5560,4,,-0.20941243460401893
a7b8b3f9e00f5560,5,,-0.1639022256935104
a7b8b3f9e00f5560,6,,-0.7914620041847229
a84bf55576359881,1,,-0.504717618227005
a84bf55576359881,3,,-0.1824635357448929
a84bf55576359881,4,,-1.7152562737464905
a8a3c7f204880ad2,1,,-1.761498972773552
a8a3c7f204880ad2,2,,-0.5687748314812779
a926896c2c238b5b,1,,-0.8770805820822716
a926896c2c238b5b,3,,-0.02399680484086275
a926896c2c238b5b,4,,-0.9771187603473663
ae34bd6296146e45,2,,-1.1519780457019806
ae46f73439902655,4,,-0.33664367135081974
ae46f73439902655,6,,-0.04126621410250664
ae46f73439902655,7,,-0.6725291879071543
ae9e6581dbdc3407,1,,-0.3888889493850561
aeab01bc5cd03110,1,,-0.06609695591032505
aeab01bc5cd03110,2,,-0.5702751129865646
aeab01bc5cd03110,3,,-1.2871739566326141
b05f381ca34ae4be,1,,-0.37007171297936065
