AU1,AU4,AU6,AU12,AU15,AU17,audio,speaker,start,end,duracion
,,,,,,huila,SPEAKER_02,1495.65,1519.14,23.49
0.04003747794424845,0.14129749178200177,0.4252476088310543,0.0660647580213998,0.0007992892019022914,0.32326057690538856,huila,SPEAKER_02,2540.37,2549.08,8.71
0.019242751246868767,0.4003889901796356,0.4044260326772928,0.047403496339635844,0.00022304652892065255,0.5272381798907494,huila,SPEAKER_02,2549.21,2551.58,2.36
0.00046195549657568336,0.5818254053592682,0.44956570367018384,0.0001893495342907651,8.32786645332817e-05,0.5406505862871805,huila,SPEAKER_02,2551.61,2551.8,0.19
0.0007635975451147459,0.38682428842935807,0.5827386432733291,0.0009375171585139843,5.980202590413123e-05,0.5850396626270734,huila,SPEAKER_02,2552.18,2553.48,1.3
0.025114619659496275,0.3644604353184784,0.4892872662255258,0.0012804169351566638,4.2146901512641115e-05,0.5595637645191428,huila,SPEAKER_02,2554.73,2555.83,1.1
0.018706754915820058,0.3203344015404582,0.35277412459254265,0.17239859261899254,0.003897251724013273,0.34056343032279984,huila,SPEAKER_02,2555.95,2577.92,21.97
0.007188385790435686,0.3540753815877473,0.37825697376614525,0.03451961590464981,0.0004607883201428887,0.6939549744129181,huila,SPEAKER_02,2578.09,2597.04,18.95
0.003705320974057984,0.35109430072563036,0.2836726265294211,0.026775066166356692,0.00017484426085242636,0.509098767214233,huila,SPEAKER_02,2598.2,2600.24,2.04
0.004250804712812949,0.321060911907504,0.34208281338214874,0.012046813531751036,0.00048029083319263356,0.5408735325826066,huila,SPEAKER_02,2601.48,2628.1,26.63
0.0006209364496282346,0.47566506266593933,0.25534375721500036,0.00479154902443822,0.002270014289977206,0.788507532505762,huila,SPEAKER_02,2629.69,2634.42,4.73
0.0002852995877963787,0.5988869369029999,0.2623629928989844,0.0035331283579580486,0.0004068404391132803,0.8716339441862974,huila,SPEAKER_02,2635.17,2636.61,1.43
0.0014864199246013804,0.3605352256979261,0.296494926015536,0.0023129934894054066,0.0008626525405339808,0.5020873113757088,huila,SPEAKER_02,2637.28,2638.7,1.42
0.001139716308733279,0.3787681501020085,0.2888411601836031,0.0011844115374101834,0.0006463217416901236,0.41800347580151126,huila,SPEAKER_02,2638.8,2645.35,6.55
0.0010612304506235216,0.4972704299970677,0.36505219575605896,0.015236597106865557,0.0003161858652387501,0.6483833124174884,huila,SPEAKER_02,2645.81,2661.48,15.68
,,,,,,huila,SPEAKER_02,2662.43,2665.63,3.21
,,,,,,huila,SPEAKER_02,2666.01,2669.08,3.07
,,,,,,huila,SPEAKER_02,2669.57,2671.03,1.47
,,,,,,huila,SPEAKER_02,2671.83,2710.59,38.76
,,,,,,huila,SPEAKER_02,2711.69,2713.26,1.57
,,,,,,huila,SPEAKER_02,2714.71,2721.37,6.67
,,,,,,huila,SPEAKER_02,2722.87,2724.46,1.59
,,,,,,huila,SPEAKER_02,2724.97,2744.63,19.66
,,,,,,huila,SPEAKER_02,2746.9,2772.81,25.9
,,,,,,huila,SPEAKER_02,2773.26,2781.53,8.27
0.0003633529122453183,0.19378694891929626,0.4330502152442932,0.029778867959976196,6.831457540101837e-06,0.6104532480239868,huila,SPEAKER_02,3602.36,3622.46,20.1
,,,,,,huila,SPEAKER_02,3624.36,3625.06,0.69
,,,,,,huila,SPEAKER_02,3626.85,3643.1,16.25
,,,,,,huila,SPEAKER_02,3644.01,3644.02,0.02
0.018405155433962744,0.05869410031785568,0.3800118764241536,0.011895900534000248,6.165959469702405e-05,0.35149668871114653,huila,SPEAKER_02,3644.06,3650.2,6.14
0.003953849780373275,0.12813375517725945,0.2680462598800659,0.0366489514708519,1.1553453987289686e-05,0.11325014382600784,huila,SPEAKER_02,3651.35,3659.73,8.39
0.27824254729785025,0.005116868456752854,0.4506135806441307,0.010134717620530864,0.03143363010526201,0.16177858039736748,huila,SPEAKER_02,3663.48,3668.09,4.61
,,,,,,huila,SPEAKER_02,3669.74,3671.41,1.67
0.0049689364386722445,0.04057935066521168,0.4281924068927765,0.017201507464051247,4.492924915666663e-06,0.5743815302848816,huila,SPEAKER_02,3671.8,3673.22,1.42
0.015574083789639795,0.012642417626921088,0.5849786301453909,0.18779481019979963,0.0005111463869980071,0.1800710055977106,huila,SPEAKER_02,3674.52,3678.62,4.1
0.002066582383122295,0.15125785768032074,0.38312457998593646,0.07333829036603372,2.823629696043402e-05,0.2796024040629466,huila,SPEAKER_02,3679.09,3686.79,7.7
,,,,,,huila,SPEAKER_02,3688.95,3693.54,4.59
0.03181035979650915,0.006616745367258166,0.4992878908912341,0.04714157742758592,8.704985020813183e-05,0.2539807769159476,huila,SPEAKER_02,3698.11,3698.63,0.52
,,,,,,huila,SPEAKER_02,3701.08,3706.78,5.7
,,,,,,huila,SPEAKER_02,3708.98,3710.73,1.75
,,,,,,huila,SPEAKER_02,3712.11,3713.5,1.38
,,,,,,huila,SPEAKER_02,3715.29,3722.27,6.99
,,,,,,huila,SPEAKER_02,3726.29,3729.16,2.87
,,,,,,huila,SPEAKER_02,3729.26,3733.71,4.45
,,,,,,huila,SPEAKER_02,3735.57,3739.38,3.81
,,,,,,huila,SPEAKER_02,3742.32,3744.73,2.41
0.013230492441485135,0.03606376605323301,0.41640158799978405,0.24536927531544978,0.00015931025067262593,0.14830935252113983,huila,SPEAKER_02,3748.75,3751.16,2.41
0.00043621688382700086,0.07681345194578171,0.6223431825637817,0.03276243805885315,4.6988308895379305e-05,0.041870955377817154,huila,SPEAKER_02,3753.66,3754.18,0.52
,,,,,,huila,SPEAKER_02,5400.03,5401.03,1.0
,,,,,,huila,SPEAKER_02,5401.95,5403.2,1.25
0.0001815028808778152,0.6462216377258301,0.46784254908561707,0.0008705565123818815,6.0280930483713746e-05,0.8312013149261475,huila,SPEAKER_02,5403.63,5411.69,8.07
4.411688678374048e-05,0.708424856265386,0.5699985325336456,0.005997352302074432,8.273615094367415e-05,0.749540756146113,huila,SPEAKER_02,5412.47,5414.97,2.5
,,,,,,huila,SPEAKER_02,5415.35,5416.3,0.95
,,,,,,huila,SPEAKER_02,5418.42,5424.52,6.09
0.00022583959713194738,0.4918871784911436,0.2125633104759104,0.016693098169258413,1.322459198651332e-05,0.4510982615106246,huila,SPEAKER_02,5425.55,5429.24,3.7
0.00022533744426996068,0.3537882191163522,0.22968386168833133,0.014367088675498962,1.5660644058462588e-05,0.30810971061388653,huila,SPEAKER_02,5429.63,5430.69,1.06
,,,,,,huila,SPEAKER_02,5431.55,5433.51,1.96
,,,,,,huila,SPEAKER_02,5435.35,5437.36,2.01
,,,,,,huila,SPEAKER_02,5438.89,5444.78,5.89
0.00017248779179433106,0.5814436633478511,0.11029577018185095,0.09782616294581782,0.001770107010749846,0.3164983039552515,huila,SPEAKER_02,5445.93,5447.47,1.54
0.00017849371904862652,0.5936525495428788,0.09741397319655669,0.0555172963558059,0.004042684266000594,0.26531954031241567,huila,SPEAKER_02,5447.94,5450.4,2.46
