audio,bloque_id,chars,subcaso,fecha,tipo,y2_sa,y4_nv,y10_rep,n_sa,n_nv,n_rep
dabeiba,dabeiba_c0022,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.1458,0.4688,14.0,1.0,2.0
dabeiba,dabeiba_c0023,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.5556,0.0,12.0,3.0,0.0
dabeiba,dabeiba_c0024,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.2854,0.3846,0.0,3.0,3.0,0.0
dabeiba,dabeiba_c0025,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.5167,0.2222,0.0,7.0,2.0,0.0
dabeiba,dabeiba_c0026,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.3571,0.0,10.0,3.0,0.0
dabeiba,dabeiba_c0027,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.0,0.0,5.0,0.0,0.0
dabeiba,dabeiba_c0028,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.0,0.0,4.0,0.0,0.0
dabeiba,dabeiba_c0029,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.4175,0.2778,0.2062,4.0,2.0,1.0
dabeiba,dabeiba_c0030,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.7091,1.0,0.0,6.0,8.0,0.0
dabeiba,dabeiba_c0031,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.7738,0.0,14.0,4.0,0.0
dabeiba,dabeiba_c0032,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.3333,0.0,10.0,2.0,0.0
dabeiba,dabeiba_c0033,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.65,0.2083,0.2812,4.0,1.0,1.0
dabeiba,dabeiba_c0034,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.7962,0.1282,0.0,8.0,1.0,0.0
dabeiba,dabeiba_c0035,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.3794,0.5263,0.0,6.0,6.0,0.0
dabeiba,dabeiba_c0036,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.2438,0.4167,0.1562,3.0,4.0,1.0
dabeiba,dabeiba_c0037,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.5056,0.0,0.0,7.0,0.0,0.0
dabeiba,dabeiba_c0038,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.4225,0.2813,0.0,5.0,3.0,0.0
dabeiba,dabeiba_c0039,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.7858,0.0,0.0,7.0,0.0,0.0
dabeiba,dabeiba_c0040,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.39,0.2024,0.0,4.0,2.0,0.0
dabeiba,dabeiba_c0041,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.3583,0.0926,0.125,6.0,1.0,1.0
dabeiba,dabeiba_c0042,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.8509,0.2222,0.15,7.0,2.0,1.0
dabeiba,dabeiba_c0043,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.76,0.0,0.0,4.0,0.0,0.0
dabeiba,dabeiba_c0044,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.8667,0.0,0.0,2.0,0.0,0.0
dabeiba,dabeiba_c0045,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.0,0.0,8.0,0.0,0.0
dabeiba,dabeiba_c0046,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.6722,0.0,0.6944,5.0,0.0,3.0
dabeiba,dabeiba_c0047,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.65,0.0,0.2475,5.0,0.0,1.0
dabeiba,dabeiba_c0048,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.6,0.1282,0.0,6.0,1.0,0.0
dabeiba,dabeiba_c0049,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.3333,0.1875,10.0,2.0,1.0
dabeiba,dabeiba_c0050,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.0,0.1442,10.0,0.0,1.0
dabeiba,dabeiba_c0051,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.0,0.0,20.0,0.0,0.0
dabeiba,dabeiba_c0052,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.4643,0.0,0.0,5.0,0.0,0.0
dabeiba,dabeiba_c0053,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.1389,0.0,10.0,1.0,0.0
dabeiba,dabeiba_c0054,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.0,0.0,9.0,0.0,0.0
dabeiba,dabeiba_c0055,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.5308,0.0,0.0,6.0,0.0,0.0
dabeiba,dabeiba_c0056,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.3611,0.0,0.0,5.0,0.0,0.0
dabeiba,dabeiba_c0057,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.2464,0.1111,0.0,3.0,1.0,0.0
dabeiba,dabeiba_c0058,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.5909,0.0,0.0,5.0,0.0,0.0
dabeiba,dabeiba_c0059,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.8583,0.2778,0.0,4.0,1.0,0.0
dabeiba,dabeiba_c0060,1998.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.0,0.0,4.0,0.0,0.0
dabeiba,dabeiba_c0061,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.52,0.3333,0.0,2.0,1.0,0.0
dabeiba,dabeiba_c0062,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.0,0.0,12.0,0.0,0.0
dabeiba,dabeiba_c0063,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.2262,0.1587,0.0,4.0,2.0,0.0
dabeiba,dabeiba_c0064,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.9259,0.0,0.0,12.0,0.0,0.0
dabeiba,dabeiba_c0065,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.445,0.0,0.1184,7.0,0.0,1.0
dabeiba,dabeiba_c0066,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.0985,0.0,13.0,1.0,0.0
dabeiba,dabeiba_c0067,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.5778,0.3889,0.0,4.0,3.0,0.0
dabeiba,dabeiba_c0068,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.9014,0.7381,0.0,5.0,4.0,0.0
dabeiba,dabeiba_c0069,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.1382,0.1961,0.0,2.0,2.0,0.0
dabeiba,dabeiba_c0070,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.7571,0.4762,0.1607,8.0,4.0,1.0
dabeiba,dabeiba_c0071,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.3733,0.3556,0.165,5.0,5.0,1.0
dabeiba,dabeiba_c0072,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.4844,0.0463,0.1042,7.0,2.0,1.0
dabeiba,dabeiba_c0073,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.6654,0.0833,0.0,7.0,1.0,0.0
dabeiba,dabeiba_c0074,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.0833,0.0,12.0,1.0,0.0
dabeiba,dabeiba_c0075,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.4,0.0778,0.15,4.0,1.0,1.0
dabeiba,dabeiba_c0076,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.845,0.3667,0.0,13.0,5.0,0.0
dabeiba,dabeiba_c0077,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.6771,0.0,0.0,9.0,0.0,0.0
dabeiba,dabeiba_c0078,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.9755,0.0,0.2273,8.0,0.0,1.0
dabeiba,dabeiba_c0079,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.7425,0.2361,0.3958,7.0,2.0,2.0
dabeiba,dabeiba_c0080,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.0,0.1923,12.0,0.0,1.0
dabeiba,dabeiba_c0081,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.761,0.5667,0.0,6.0,4.0,0.0
dabeiba,dabeiba_c0082,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.47,0.325,0.0,5.0,3.0,0.0
dabeiba,dabeiba_c0083,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.7569,0.1719,0.0,10.0,2.0,0.0
dabeiba,dabeiba_c0084,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.0,0.1562,10.0,0.0,1.0
dabeiba,dabeiba_c0085,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.0,0.2812,6.0,0.0,1.0
dabeiba,dabeiba_c0086,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.6682,0.0985,0.2045,6.0,1.0,1.0
dabeiba,dabeiba_c0087,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.7614,0.0,0.0,8.0,0.0,0.0
dabeiba,dabeiba_c0088,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.4167,0.0,22.0,2.0,0.0
dabeiba,dabeiba_c0089,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.15,0.0,12.0,1.0,0.0
dabeiba,dabeiba_c0090,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.1667,0.3571,6.0,1.0,1.0
dabeiba,dabeiba_c0091,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.0,0.0,8.0,0.0,0.0
dabeiba,dabeiba_c0092,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.78,0.0,0.0,6.0,0.0,0.0
dabeiba,dabeiba_c0093,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.3889,0.0,10.0,1.0,0.0
dabeiba,dabeiba_c0094,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,1.0,0.0,8.0,4.0,0.0
dabeiba,dabeiba_c0095,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.0,0.0,13.0,0.0,0.0
dabeiba,dabeiba_c0096,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.0,0.0,15.0,0.0,0.0
dabeiba,dabeiba_c0097,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.5556,0.0,15.0,4.0,0.0
dabeiba,dabeiba_c0098,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.2987,0.0,10.0,3.0,0.0
dabeiba,dabeiba_c0099,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.1182,0.0,0.1031,2.0,0.0,1.0
dabeiba,dabeiba_c0100,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.119,0.0,16.0,1.0,0.0
dabeiba,dabeiba_c0101,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.9111,0.1167,0.0,7.0,1.0,0.0
dabeiba,dabeiba_c0102,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.9045,0.0,0.0,8.0,0.0,0.0
dabeiba,dabeiba_c0103,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.3542,0.0,13.0,2.0,0.0
dabeiba,dabeiba_c0104,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.9175,0.1875,0.375,10.0,2.0,2.0
dabeiba,dabeiba_c0105,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.3333,0.0,10.0,2.0,0.0
dabeiba,dabeiba_c0106,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.0,0.0,11.0,0.0,0.0
dabeiba,dabeiba_c0107,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.0,0.0,6.0,0.0,0.0
dabeiba,dabeiba_c0108,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.8636,0.0,0.3846,8.0,0.0,2.0
dabeiba,dabeiba_c0109,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.242,0.0595,0.0,5.0,1.0,0.0
dabeiba,dabeiba_c0110,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.3263,0.0877,0.0,5.0,1.0,0.0
dabeiba,dabeiba_c0111,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.4567,0.1111,0.0,6.0,1.0,0.0
dabeiba,dabeiba_c0112,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.8508,0.1389,0.0,8.0,1.0,0.0
dabeiba,dabeiba_c0113,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.7873,0.6944,0.0,7.0,5.0,0.0
dabeiba,dabeiba_c0114,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.2812,0.1042,0.4641,4.0,1.0,3.0
dabeiba,dabeiba_c0115,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.65,0.1167,0.0,4.0,1.0,0.0
dabeiba,dabeiba_c0116,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,0.9244,0.0,0.0,6.0,0.0,0.0
dabeiba,dabeiba_c0117,2000.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,0.7,0.0,7.0,3.0,0.0
dabeiba,dabeiba_c0118,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,1.0,0.0,8.0,2.0,0.0
dabeiba,dabeiba_c0119,1999.0,Dabeiba,2023-01-01,audiencia_reconocimiento,1.0,1.0,0.0,11.0,5.0,0.0
huila,huila_c0000,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.8036,0.0,0.0,9.0,0.0,0.0
huila,huila_c0001,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.7407,0.0,13.0,4.0,0.0
huila,huila_c0002,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.7714,0.3571,0.0,9.0,3.0,0.0
huila,huila_c0003,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.9,0.2778,0.0,9.0,2.0,0.0
huila,huila_c0004,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.5864,0.2576,0.2045,5.0,2.0,1.0
huila,huila_c0005,1999.0,Huila,2022-01-01,audiencia_reconocimiento,0.9687,0.2083,0.0,7.0,1.0,0.0
huila,huila_c0006,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.91,0.1515,0.0,7.0,1.0,0.0
huila,huila_c0007,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.2381,0.3214,12.0,1.0,1.0
huila,huila_c0008,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.6615,0.0897,0.0,7.0,1.0,0.0
huila,huila_c0009,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.5778,0.1852,0.0,4.0,1.0,0.0
huila,huila_c0010,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.3958,0.0,0.0,4.0,0.0,0.0
huila,huila_c0011,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.7875,0.0298,0.0,9.0,1.0,0.0
huila,huila_c0012,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.9611,0.3333,0.0,7.0,2.0,0.0
huila,huila_c0013,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.6667,0.0,9.0,4.0,0.0
huila,huila_c0014,1999.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.8333,0.4688,5.0,2.0,1.0
huila,huila_c0015,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,1.0,0.0,5.0,4.0,0.0
huila,huila_c0016,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,1.0,0.0,9.0,6.0,0.0
huila,huila_c0017,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,1.0,0.0,7.0,3.0,0.0
huila,huila_c0018,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.5556,0.7917,8.0,2.0,2.0
huila,huila_c0019,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.4167,1.0,6.0,1.0,2.0
huila,huila_c0020,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.1515,0.0,10.0,1.0,0.0
huila,huila_c0021,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.1667,0.0,9.0,1.0,0.0
huila,huila_c0022,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.4321,0.0,0.0,5.0,0.0,0.0
huila,huila_c0023,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.4433,0.1042,0.0,6.0,1.0,0.0
huila,huila_c0024,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.6544,0.1042,0.1406,8.0,1.0,1.0
huila,huila_c0025,1999.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.0,0.0,9.0,0.0,0.0
huila,huila_c0026,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.86,0.3333,0.0,7.0,2.0,0.0
huila,huila_c0027,1999.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.0,0.0,6.0,0.0,0.0
huila,huila_c0028,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.0,0.0,5.0,0.0,0.0
huila,huila_c0029,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.6143,0.0,0.0,4.0,0.0,0.0
huila,huila_c0030,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.3833,0.0,0.0,3.0,0.0,0.0
huila,huila_c0031,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.0321,0.3846,11.0,1.0,2.0
huila,huila_c0032,1999.0,Huila,2022-01-01,audiencia_reconocimiento,0.7455,0.1111,0.0,7.0,1.0,0.0
huila,huila_c0033,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.4875,0.0,0.0,3.0,0.0,0.0
huila,huila_c0034,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.6167,0.3778,0.0,8.0,4.0,0.0
huila,huila_c0035,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.1667,0.0,8.0,1.0,0.0
huila,huila_c0036,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.6273,0.0972,0.0,5.0,1.0,0.0
huila,huila_c0037,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.764,0.0,0.0,9.0,0.0,0.0
huila,huila_c0038,1998.0,Huila,2022-01-01,audiencia_reconocimiento,0.3013,0.1042,0.0,4.0,1.0,0.0
huila,huila_c0039,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.3823,0.0758,0.0,7.0,1.0,0.0
huila,huila_c0040,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.1953,0.0,0.1125,3.0,0.0,1.0
huila,huila_c0041,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.0796,0.119,0.0,2.0,2.0,0.0
huila,huila_c0042,1999.0,Huila,2022-01-01,audiencia_reconocimiento,0.3269,0.119,0.0,5.0,1.0,0.0
huila,huila_c0043,1998.0,Huila,2022-01-01,audiencia_reconocimiento,0.1304,0.1333,0.0,3.0,2.0,0.0
huila,huila_c0044,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.4756,0.0,0.0,6.0,0.0,0.0
huila,huila_c0045,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.794,0.1111,0.0,10.0,1.0,0.0
huila,huila_c0046,1999.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.2333,0.5,10.0,1.0,1.0
huila,huila_c0047,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.6667,0.45,14.0,2.0,1.0
huila,huila_c0048,1998.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.0,1.0,6.0,0.0,2.0
huila,huila_c0049,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,1.0,0.0,9.0,3.0,0.0
huila,huila_c0050,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.2917,0.625,19.0,1.0,1.0
huila,huila_c0051,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.5556,0.0,19.0,1.0,0.0
huila,huila_c0052,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.0,0.0,12.0,0.0,0.0
huila,huila_c0053,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,1.0,1.0,21.0,3.0,2.0
huila,huila_c0054,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.8333,1.0,10.0,1.0,1.0
huila,huila_c0055,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.0,0.2344,11.0,0.0,1.0
huila,huila_c0056,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.8509,0.0,0.1875,7.0,0.0,1.0
huila,huila_c0057,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.86,0.6667,0.0,4.0,2.0,0.0
huila,huila_c0058,1999.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.2576,0.0,9.0,2.0,0.0
huila,huila_c0059,1999.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.2083,0.3125,9.0,1.0,1.0
huila,huila_c0060,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.55,0.0,0.1705,5.0,0.0,1.0
huila,huila_c0061,1999.0,Huila,2022-01-01,audiencia_reconocimiento,0.52,0.0,0.0,4.0,0.0,0.0
huila,huila_c0062,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.2083,0.0,8.0,1.0,0.0
huila,huila_c0063,1999.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.1131,0.1339,9.0,2.0,1.0
huila,huila_c0064,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,1.0,0.0,5.0,5.0,0.0
huila,huila_c0065,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.78,0.1389,0.0,3.0,2.0,0.0
huila,huila_c0066,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.1061,0.2273,10.0,1.0,1.0
huila,huila_c0067,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.2381,0.3571,13.0,1.0,1.0
huila,huila_c0068,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.936,0.2833,0.0,7.0,2.0,0.0
huila,huila_c0069,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.8375,0.2917,0.9344,5.0,2.0,3.0
huila,huila_c0070,1999.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.7083,0.45,8.0,11.0,2.0
huila,huila_c0071,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.0,0.475,9.0,0.0,2.0
huila,huila_c0072,1999.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.0,0.0,7.0,0.0,0.0
huila,huila_c0073,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.735,0.1667,0.0,6.0,1.0,0.0
huila,huila_c0074,1999.0,Huila,2022-01-01,audiencia_reconocimiento,0.7429,0.4762,0.3571,4.0,2.0,1.0
huila,huila_c0075,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.2778,1.0,8.0,1.0,3.0
huila,huila_c0076,1999.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.4762,0.0,7.0,2.0,0.0
huila,huila_c0077,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.2,0.2564,0.0,2.0,2.0,0.0
huila,huila_c0078,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.0,0.2778,0.2083,0.0,2.0,1.0
huila,huila_c0079,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.8227,0.0,0.0,8.0,0.0,0.0
huila,huila_c0080,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.575,0.625,0.4125,3.0,3.0,1.0
huila,huila_c0081,1999.0,Huila,2022-01-01,audiencia_reconocimiento,0.8854,0.0,0.5161,9.0,0.0,3.0
huila,huila_c0082,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.72,0.1923,0.1923,7.0,3.0,1.0
huila,huila_c0083,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.4333,0.0,0.1923,4.0,0.0,1.0
huila,huila_c0084,1999.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.1667,0.0,9.0,1.0,0.0
huila,huila_c0085,1999.0,Huila,2022-01-01,audiencia_reconocimiento,0.7962,0.5128,0.1731,8.0,4.0,1.0
huila,huila_c0086,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.8841,0.0,0.125,11.0,0.0,1.0
huila,huila_c0087,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.0619,0.0,0.0,1.0,0.0,0.0
huila,huila_c0088,1999.0,Huila,2022-01-01,audiencia_reconocimiento,0.3824,0.0439,0.6526,5.0,2.0,5.0
huila,huila_c0089,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.65,0.3472,0.0,6.0,4.0,0.0
huila,huila_c0090,1999.0,Huila,2022-01-01,audiencia_reconocimiento,0.6043,0.7143,0.1768,7.0,6.0,1.0
huila,huila_c0091,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.4333,0.1282,0.0,4.0,1.0,0.0
huila,huila_c0092,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.0,0.225,12.0,0.0,1.0
huila,huila_c0093,1999.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.2083,0.2344,7.0,1.0,1.0
huila,huila_c0094,1999.0,Huila,2022-01-01,audiencia_reconocimiento,0.4333,0.0,0.0,3.0,0.0,0.0
huila,huila_c0095,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.761,0.1515,0.2045,6.0,1.0,1.0
huila,huila_c0096,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.0,0.0,4.0,0.0,0.0
huila,huila_c0097,1999.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.0,0.0,13.0,0.0,0.0
huila,huila_c0098,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.845,0.3148,0.2083,5.0,2.0,1.0
huila,huila_c0099,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.0,0.0,8.0,0.0,0.0
huila,huila_c0100,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.1852,0.4583,10.0,1.0,2.0
huila,huila_c0101,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.0,0.625,11.0,0.0,3.0
huila,huila_c0102,1999.0,Huila,2022-01-01,audiencia_reconocimiento,0.735,0.2833,0.0,6.0,2.0,0.0
huila,huila_c0103,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.0897,0.0,12.0,1.0,0.0
huila,huila_c0104,1998.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.2381,0.0,8.0,1.0,0.0
huila,huila_c0105,2000.0,Huila,2022-01-01,audiencia_reconocimiento,1.0,0.0,0.0,9.0,0.0,0.0
huila,huila_c0106,1999.0,Huila,2022-01-01,audiencia_reconocimiento,0.5042,0.1795,0.0,5.0,2.0,0.0
huila,huila_c0107,2000.0,Huila,2022-01-01,audiencia_reconocimiento,0.7562,0.4375,0.0,5.0,3.0,0.0
